Feature_Name,Num_Missing,Percentage_Missing,Median,Mean,Variance,Min,Max
HPA034492_SBA1_rep1,1,0.004166666666666667,12.25912316291475,12.23605411847814,0.02720657545838381,10.7311944631412,12.3748785036673
HPA027045_SBA1_rep1,1,0.004166666666666667,12.28228272381525,12.28321348380778,0.0023028847500039273,12.1614077751672,12.5074602403423
HPA044810_SBA1_rep1,2,0.008333333333333333,12.2445378854735,12.237808363210942,0.0034865043777604025,12.0765462625162,12.4005345933691
HPA069328_SBA1_rep1,1,0.004166666666666667,12.36381607048845,12.367475767870417,0.004875574036736336,11.7522947233449,12.679206720161
HPA030877_SBA1_rep1,2,0.008333333333333333,12.3987365894018,12.412798558491131,0.008013862400529637,12.2682590487521,12.8835450669335
HPA038751_SBA1_rep1,1,0.004166666666666667,12.2558781196803,12.259882409842406,0.0032902633978150147,12.1350780531787,12.6320870478333
HPA041390_SBA1_rep1,60,0.25,12.4755415355537,12.48786360437959,0.010920422081943442,12.2427700746085,12.8859849359773
HPA018534_SBA1_rep1,2,0.008333333333333333,12.2328735487484,12.234253953587835,0.0030331996053389143,11.8692758489131,12.4577982979305
HPA063324_SBA1_rep1,1,0.004166666666666667,12.2373389984907,12.23026849373861,0.00408186694492499,12.0457845965727,12.5598742057147
HPA022271_SBA1_rep1,2,0.008333333333333333,12.377244605922,12.379798531976215,0.003061229405391459,12.2641588252008,12.8617049557532
HPA067758_SBA1_rep1,2,0.008333333333333333,12.3430655795417,12.339859603037276,0.0034490118691732747,11.747013748832,12.5768888126643
HPA035143_SBA1_rep1,1,0.004166666666666667,12.2438660864841,12.246444033102447,0.0026650784554396053,12.0994650361717,12.4111804742633
HPA010088_SBA1_rep1,7,0.029166666666666667,12.3371287072052,12.339525826071124,0.0043441303675834965,11.9891207873641,12.71956410922
HPA028487_SBA2_rep1,0,0.0,11.5580361866392,11.558620074008415,0.0031668758219812842,11.3107982543411,11.7824538605031
HPA011220_SBA2_rep1,0,0.0,11.7819264626169,11.775811259641488,0.001608975595758457,11.5825350661508,11.9227462776526
HPA003282_SBA2_rep1,0,0.0,11.9614075101856,11.965322494408825,0.011872994066513265,11.6607598439741,12.412178586037
HPA006964_SBA2_rep1,0,0.0,11.7288599059445,11.711026646981185,0.008509348038257591,10.8342924456956,11.9003580749156
HPA028897_SBA2_rep1,8,0.03333333333333333,11.7134314323139,11.711099295749806,0.010769156348233744,11.4128905517094,12.0986359074951
HPA056371_SBA2_rep1,0,0.0,11.6276572339502,11.616632992458834,0.007129985681637461,11.2647922206876,11.9301998162174
HPA063275_SBA2_rep1,0,0.0,11.8620825472511,11.864249999302539,0.0024602933007890856,11.7311182534591,12.0184378532851
HPA071406_SBA2_rep1,0,0.0,10.9265451558892,10.951608209288734,0.05097395243036887,10.3936253436379,11.7242258241104
HPA046579_SBA2_rep1,0,0.0,11.7985295452568,11.784833230497513,0.007787178527362565,11.2744724884027,12.2524284875187
HPA023886_SBA2_rep1,0,0.0,11.6905575773521,11.711726508771582,0.018642825067266125,11.4339884158698,12.4906481373124
HPA019095_SBA2_rep1,0,0.0,11.7970124339538,11.816640342178427,0.012308002648839252,11.4090542166254,12.1779899896585
HPA005654_SBA2_rep1,0,0.0,11.5563255503432,11.531787790263161,0.018473254985406615,10.6891497739882,11.7229741142521
HPA064686_SBA2_rep1,0,0.0,11.6724485648388,11.674501357787129,0.003860423596701892,11.4513334012285,11.9326840905616
HPA044840_SBA2_rep1,1,0.004166666666666667,11.80151791358205,11.809124676783048,0.0036094025306721753,11.634985220659,12.0307962584877
HPA015774_SBA3_rep1,174,0.725,12.4205701793937,12.423746744740633,0.00844981588449901,12.0842487324687,12.6567260854135
HPA004178_SBA3_rep1,48,0.2,12.4900827007141,12.484964120375635,0.006628775967650316,12.1774179296005,12.7156859924469
HPA052258_SBA3_rep1,49,0.20416666666666666,12.376882485278099,12.38303890775579,0.006123599737419192,12.1598432813445,12.5714540963377
HPA042940_SBA3_rep1,43,0.17916666666666667,12.793072490820549,12.807352880969052,0.009551904572911753,12.5788023237338,13.3787211021779
HPA009680_SBA3_rep1,83,0.3458333333333333,14.27635238626645,14.215814304530397,0.30227276025918776,12.5483371898017,15.4142363031804
HPA051409_SBA3_rep1,34,0.14166666666666666,12.6009058391584,12.61573493560589,0.00685236905156055,12.436460042092,13.0909632826138
HPA054622_SBA3_rep1,21,0.0875,12.63389035459395,12.637651124020792,0.004953738164406833,12.2762695560812,12.9067691908178
HPA055478_SBA3_rep1,52,0.21666666666666667,12.6516701278668,12.655224108716839,0.0037369138604832143,12.4718274168214,12.8361930934814
HPA047171_SBA3_rep1,73,0.30416666666666664,12.52316868894395,12.522106696754355,0.009104394930656935,12.1680181661017,12.8210823531621
HPA047720_SBA3_rep1,84,0.35,12.5942951859321,12.593483500902392,0.006402541903462626,12.3217178358818,12.8506954396268
HPA046635_SBA3_rep1,63,0.2625,12.516759303725799,12.513056831678433,0.005936926823941103,12.1788658445999,12.6776804797291
HPA042581_SBA3_rep1,42,0.175,12.8817734348566,12.8888956323238,0.006081175963700858,12.5152058045001,13.174254232349
HPA070952_SBA3_rep1,47,0.19583333333333333,12.9137836657989,12.91913136905394,0.004846859609721391,12.6751006834219,13.1543388419901
HPA047248_SBA3_rep1,54,0.225,12.5949876531178,12.603844021187038,0.008607604111725868,12.0652544724594,12.8776509131885
HPA053470_SBA3_rep1,25,0.10416666666666667,12.27184755235885,12.269903768809547,0.018449371525391535,11.9611123773648,12.7846163135788
HPA002643_SBA3_rep1,34,0.14166666666666666,12.5376778846294,12.55153972087089,0.022803844066304254,12.1654602527292,13.0372465628385
HPA043015_SBA3_rep1,69,0.2875,12.71954347913615,12.747428706146907,0.022137283737719334,12.4378761807348,13.2181682744786
HPA051370_SBA3_rep1,45,0.1875,12.83812905784135,12.83317871406207,0.034969478534901524,12.4417239216349,13.437258044048
HPA007982_SBA4_rep1,205,0.8541666666666666,12.43002677,12.439196048125,0.005579967495651776,12.26613042,12.61076669
HPA012930_SBA4_rep1,5,0.020833333333333332,12.412776925,12.415937883344593,0.006323687497876432,12.22356982,13.03997591
HPA019511_SBA4_rep1,32,0.13333333333333333,9.722095526,9.728236416910779,0.13289238448485513,8.810800393,10.62096358
HPA024575_SBA4_rep1,135,0.5625,12.84686827,12.867596815481926,0.0233969151555196,12.59228636,13.42594134
HPA035029_SBA4_rep1,172,0.7166666666666667,12.48949329,12.491396813178296,0.007568320123092235,12.26871862,12.86699901
HPA006983_SBA4_rep1,24,0.1,12.53327289,12.539920986534296,0.019781327332221446,12.20341912,13.05569959
HPA008992_SBA4_rep1,6,0.025,12.36559987,12.372724287796611,0.005690284592998632,12.14578151,12.78337799
HPA014355_SBA4_rep1,4,0.016666666666666666,12.49711834,12.502462752491581,0.00429889668021294,12.31043895,12.70570835
HPA035661_SBA4_rep1,1,0.004166666666666667,12.32068362,12.320758705766666,0.006673454695342867,12.09634562,12.62379777
HPA064870_SBA4_rep1,3,0.0125,12.411504175000001,12.4116716797651,0.006161027334954846,12.15442068,12.7524443
HPA071007_SBA4_rep1,14,0.058333333333333334,12.47812792,12.49343905466899,0.013726432743951678,12.23181116,12.91177282
HPA039835_SBA4_rep1,19,0.07916666666666666,12.562043599999999,12.574271739680851,0.01729441121384801,12.29786833,13.49907909
HPA079570_SBA4_rep1,8,0.03333333333333333,12.32541192,12.331052720204777,0.005909980331812143,12.05105142,12.74733577
HPA070283_SBA4_rep1,1,0.004166666666666667,12.225481665,12.2323357169,0.00645275014569223,12.05113378,12.50220077
HPA071175_SBA4_rep1,1,0.004166666666666667,12.195703224999999,12.186080137966668,0.008837432155189156,11.9322699,12.39835025
HPA004754_SBA4_rep1,1,0.004166666666666667,12.398081515000001,12.396888550733335,0.010805757154929586,12.07144729,12.69888984
HPA005997_SBA4_rep1,3,0.0125,12.404518985,12.414074341375839,0.011631237680783113,12.08879849,12.77985487
HPA019259_SBA4_rep1,1,0.004166666666666667,12.119602735,12.1196569275,0.006663325379608511,11.89858779,12.35474942
HPA036655_SBA4_rep1,1,0.004166666666666667,12.330592525,12.337808544033335,0.008862495385628118,12.09318512,12.69521507
HPA002740_SBA4_rep1,44,0.18333333333333332,12.56491378,12.573629777743191,0.011308741415977812,12.26695857,13.33742082
HPA024468_SBA4_rep1,133,0.5541666666666667,12.601968305,12.65006045047619,0.06890799580924203,12.28413981,14.24746908
HPA032001_SBA4_rep1,5,0.020833333333333332,12.37895416,12.380437769527026,0.005580240691620666,12.14500869,12.65778303
