mean_test_score,std_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
0.6375,0.06263873490988713,0.6458333333333334,0.5416666666666666,0.6041666666666666,0.7291666666666666,0.6666666666666666
0.6208333333333333,0.06897060565519522,0.6458333333333334,0.5,0.6458333333333334,0.7083333333333334,0.6041666666666666
0.6,0.08680277773333192,0.5416666666666666,0.4791666666666667,0.7083333333333334,0.6875,0.5833333333333334
0.6083333333333333,0.08057949835755715,0.625,0.5416666666666666,0.6041666666666666,0.75,0.5208333333333334
0.5958333333333333,0.04677071733467424,0.5833333333333334,0.6041666666666666,0.6041666666666666,0.6666666666666666,0.5208333333333334
0.575,0.038640077064565424,0.5416666666666666,0.5833333333333334,0.6041666666666666,0.625,0.5208333333333334
0.5958333333333333,0.05833333333333333,0.5625,0.625,0.625,0.6666666666666666,0.5
0.5958333333333333,0.06535161308899216,0.6458333333333334,0.6041666666666666,0.5833333333333334,0.6666666666666666,0.4791666666666667
0.6208333333333333,0.05651941652604389,0.6666666666666666,0.6666666666666666,0.5625,0.6666666666666666,0.5416666666666666
0.6166666666666667,0.07637626158259735,0.6458333333333334,0.6458333333333334,0.6041666666666666,0.7083333333333334,0.4791666666666667
0.6375,0.0503460248899774,0.6666666666666666,0.6458333333333334,0.6458333333333334,0.6875,0.5416666666666666
0.65,0.07264831572567788,0.6875,0.7083333333333334,0.5625,0.7291666666666666,0.5625
0.6416666666666667,0.053359368645273755,0.6458333333333334,0.6875,0.6041666666666666,0.7083333333333334,0.5625
0.6333333333333333,0.044876373392787536,0.6041666666666666,0.6041666666666666,0.6875,0.6875,0.5833333333333334
0.6791666666666668,0.0485912657903775,0.6875,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.5833333333333334
0.6541666666666667,0.04082482904638629,0.7083333333333334,0.6458333333333334,0.6666666666666666,0.6666666666666666,0.5833333333333334
0.6833333333333333,0.04823265376162596,0.75,0.6666666666666666,0.6875,0.7083333333333334,0.6041666666666666
0.6666666666666667,0.06180165405913052,0.6875,0.6458333333333334,0.75,0.6875,0.5625
0.6458333333333334,0.041666666666666664,0.625,0.6458333333333334,0.7083333333333334,0.6666666666666666,0.5833333333333334
0.6791666666666666,0.016666666666666698,0.6666666666666666,0.6875,0.7083333333333334,0.6666666666666666,0.6666666666666666
0.6916666666666667,0.027638539919628315,0.6458333333333334,0.7083333333333334,0.6875,0.7291666666666666,0.6875
0.6958333333333333,0.04082482904638626,0.6458333333333334,0.7291666666666666,0.7291666666666666,0.7291666666666666,0.6458333333333334
0.6916666666666667,0.02429563289518876,0.6666666666666666,0.6875,0.7083333333333334,0.7291666666666666,0.6666666666666666
0.7,0.016666666666666656,0.6875,0.6875,0.7083333333333334,0.7291666666666666,0.6875
0.6875,0.02946278254943947,0.6458333333333334,0.6875,0.7291666666666666,0.7083333333333334,0.6666666666666666
0.6875,0.02946278254943947,0.6458333333333334,0.6666666666666666,0.7083333333333334,0.7291666666666666,0.6875
0.6791666666666667,0.016666666666666698,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6875,0.7083333333333334
0.6833333333333333,0.015590239111558117,0.6666666666666666,0.6666666666666666,0.7083333333333334,0.6875,0.6875
0.6708333333333333,0.027638539919628342,0.625,0.6875,0.7083333333333334,0.6666666666666666,0.6666666666666666
0.6666666666666667,0.029462782549439487,0.6666666666666666,0.7083333333333334,0.625,0.6875,0.6458333333333334
0.6833333333333333,0.02429563289518876,0.6666666666666666,0.6458333333333334,0.7083333333333334,0.7083333333333334,0.6875
0.6791666666666667,0.050346024889977394,0.6458333333333334,0.6875,0.7083333333333334,0.75,0.6041666666666666
0.6666666666666666,0.04750730937913076,0.6458333333333334,0.6666666666666666,0.6666666666666666,0.75,0.6041666666666666
0.6708333333333333,0.04823265376162594,0.6458333333333334,0.6875,0.6666666666666666,0.75,0.6041666666666666
0.6791666666666666,0.028259708263021936,0.6875,0.6666666666666666,0.6666666666666666,0.7291666666666666,0.6458333333333334
0.6791666666666666,0.06123724356957945,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7916666666666666,0.6041666666666666
0.7124999999999999,0.05496210815947048,0.7291666666666666,0.7291666666666666,0.6875,0.7916666666666666,0.625
0.6791666666666667,0.055277079839256664,0.7083333333333334,0.6666666666666666,0.6875,0.75,0.5833333333333334
0.6625000000000001,0.04639803635691685,0.7083333333333334,0.6458333333333334,0.6666666666666666,0.7083333333333334,0.5833333333333334
0.6791666666666666,0.05368374469468803,0.7291666666666666,0.6458333333333334,0.6666666666666666,0.75,0.6041666666666666
0.6666666666666666,0.06846531968814576,0.7291666666666666,0.6666666666666666,0.6666666666666666,0.7291666666666666,0.5416666666666666
0.6708333333333333,0.04448782605013046,0.7291666666666666,0.6666666666666666,0.6458333333333334,0.7083333333333334,0.6041666666666666
0.6708333333333334,0.04639803635691685,0.6875,0.6666666666666666,0.7083333333333334,0.7083333333333334,0.5833333333333334
0.6708333333333334,0.05496210815947051,0.7083333333333334,0.6875,0.7083333333333334,0.6875,0.5625
0.6666666666666666,0.03486083443891984,0.6666666666666666,0.6875,0.7083333333333334,0.6666666666666666,0.6041666666666666
0.6791666666666667,0.05682575707077437,0.7291666666666666,0.6458333333333334,0.7083333333333334,0.7291666666666666,0.5833333333333334
0.675,0.046770717334674264,0.6875,0.6875,0.7083333333333334,0.7083333333333334,0.5833333333333334
0.6833333333333333,0.049999999999999996,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.5833333333333334
0.675,0.058333333333333334,0.7083333333333334,0.6875,0.6875,0.7291666666666666,0.5625
0.6833333333333333,0.05170697352496189,0.7083333333333334,0.6875,0.7083333333333334,0.7291666666666666,0.5833333333333334
0.6833333333333333,0.06640573937712178,0.7083333333333334,0.6666666666666666,0.75,0.7291666666666666,0.5625
0.6916666666666667,0.05803495115493381,0.7083333333333334,0.6875,0.75,0.7291666666666666,0.5833333333333334
0.6666666666666666,0.057433536467042585,0.7083333333333334,0.6666666666666666,0.6666666666666666,0.7291666666666666,0.5625
0.6666666666666666,0.055901699437494734,0.7291666666666666,0.6875,0.6666666666666666,0.6875,0.5625
0.6625,0.05335936864527375,0.7083333333333334,0.6666666666666666,0.6666666666666666,0.7083333333333334,0.5625
0.6708333333333334,0.05651941652604392,0.7083333333333334,0.6666666666666666,0.7083333333333334,0.7083333333333334,0.5625
0.6708333333333334,0.05651941652604392,0.7083333333333334,0.6666666666666666,0.7083333333333334,0.7083333333333334,0.5625
0.6625,0.07021791477646967,0.7083333333333334,0.6666666666666666,0.6458333333333334,0.75,0.5416666666666666
0.6583333333333333,0.05980291706003054,0.7083333333333334,0.6875,0.6666666666666666,0.6875,0.5416666666666666
0.6583333333333333,0.06123724356957947,0.7083333333333334,0.6666666666666666,0.6666666666666666,0.7083333333333334,0.5416666666666666
0.6541666666666666,0.06263873490988713,0.6875,0.6666666666666666,0.7291666666666666,0.6458333333333334,0.5416666666666666
0.6625000000000001,0.07144345083117602,0.6875,0.6875,0.7083333333333334,0.7083333333333334,0.5208333333333334
0.6749999999999999,0.0692218655243173,0.6875,0.6875,0.7291666666666666,0.7291666666666666,0.5416666666666666
0.6708333333333333,0.06640573937712178,0.6875,0.6875,0.7291666666666666,0.7083333333333334,0.5416666666666666
0.6791666666666666,0.06123724356957944,0.6875,0.6875,0.7291666666666666,0.7291666666666666,0.5625
0.675,0.058333333333333334,0.6875,0.7083333333333334,0.6875,0.7291666666666666,0.5625
0.6833333333333333,0.05335936864527371,0.7291666666666666,0.6875,0.6875,0.7291666666666666,0.5833333333333334
0.6791666666666668,0.0485912657903775,0.7083333333333334,0.7083333333333334,0.6875,0.7083333333333334,0.5833333333333334
0.6916666666666667,0.035843021946010946,0.7083333333333334,0.7083333333333334,0.6875,0.7291666666666666,0.625
0.6916666666666667,0.03061862178478972,0.7083333333333334,0.7083333333333334,0.6666666666666666,0.7291666666666666,0.6458333333333334
0.6833333333333333,0.04039733214513607,0.7083333333333334,0.7291666666666666,0.6458333333333334,0.7083333333333334,0.625
0.6875,0.037267799624996496,0.7083333333333334,0.7083333333333334,0.6666666666666666,0.7291666666666666,0.625
0.6958333333333333,0.03632415786283895,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7291666666666666,0.625
0.7,0.038640077064565424,0.7291666666666666,0.7083333333333334,0.7083333333333334,0.7291666666666666,0.625
0.6875,0.04370036867375633,0.7291666666666666,0.7083333333333334,0.7083333333333334,0.6875,0.6041666666666666
0.6875,0.04370036867375633,0.7291666666666666,0.7083333333333334,0.7083333333333334,0.6875,0.6041666666666666
0.6958333333333334,0.03632415786283895,0.7291666666666666,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.625
0.6875000000000001,0.052704627669472974,0.7291666666666666,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.5833333333333334
0.6875,0.02946278254943947,0.7291666666666666,0.7083333333333334,0.6875,0.6666666666666666,0.6458333333333334
0.6833333333333333,0.042491829279939886,0.7291666666666666,0.7083333333333334,0.6875,0.6875,0.6041666666666666
0.6791666666666667,0.05204164998665331,0.7291666666666666,0.7083333333333334,0.6666666666666666,0.7083333333333334,0.5833333333333334
0.675,0.058333333333333334,0.7291666666666666,0.7083333333333334,0.6875,0.6875,0.5625
0.6791666666666668,0.05833333333333333,0.75,0.7083333333333334,0.6458333333333334,0.7083333333333334,0.5833333333333334
0.6875,0.04930066485916349,0.75,0.7083333333333334,0.6666666666666666,0.7083333333333334,0.6041666666666666
0.6958333333333334,0.040824829046386304,0.75,0.7083333333333334,0.6875,0.7083333333333334,0.625
0.6833333333333333,0.04639803635691686,0.75,0.6875,0.6875,0.6875,0.6041666666666666
0.6916666666666667,0.04039733214513608,0.75,0.6875,0.7083333333333334,0.6875,0.625
0.6708333333333333,0.04823265376162594,0.75,0.6666666666666666,0.6458333333333334,0.6875,0.6041666666666666
0.6708333333333333,0.04249182927993987,0.7291666666666666,0.6875,0.6458333333333334,0.6875,0.6041666666666666
0.6749999999999999,0.040824829046386304,0.7291666666666666,0.6875,0.6666666666666666,0.6875,0.6041666666666666
0.6708333333333333,0.04823265376162592,0.7291666666666666,0.6875,0.6666666666666666,0.6875,0.5833333333333334
0.6708333333333333,0.04823265376162592,0.7291666666666666,0.6875,0.6666666666666666,0.6875,0.5833333333333334
0.675,0.050346024889977366,0.7291666666666666,0.6875,0.6666666666666666,0.7083333333333334,0.5833333333333334
0.6833333333333333,0.035843021946010946,0.7291666666666666,0.6875,0.6666666666666666,0.7083333333333334,0.625
0.6833333333333333,0.035843021946010946,0.7291666666666666,0.6875,0.6666666666666666,0.7083333333333334,0.625
0.6791666666666666,0.03385016001931649,0.7291666666666666,0.6875,0.6666666666666666,0.6875,0.625
0.6791666666666666,0.03385016001931649,0.7291666666666666,0.6875,0.6666666666666666,0.6875,0.625
0.6833333333333333,0.035843021946010946,0.7291666666666666,0.6875,0.6666666666666666,0.7083333333333334,0.625
0.6791666666666666,0.03385016001931649,0.7291666666666666,0.6875,0.6666666666666666,0.6875,0.625
0.6749999999999999,0.0338501600193165,0.7291666666666666,0.6875,0.6666666666666666,0.6666666666666666,0.625
0.6833333333333333,0.030618621784789735,0.7083333333333334,0.7083333333333334,0.6875,0.6875,0.625
0.6875000000000001,0.03227486121839516,0.7083333333333334,0.6875,0.7083333333333334,0.7083333333333334,0.625
0.6833333333333333,0.03333333333333332,0.7291666666666666,0.6875,0.6875,0.6875,0.625
0.6791666666666666,0.03385016001931649,0.7291666666666666,0.6875,0.6666666666666666,0.6875,0.625
0.6791666666666667,0.03632415786283895,0.7291666666666666,0.6666666666666666,0.6666666666666666,0.7083333333333334,0.625
0.6708333333333333,0.04039733214513608,0.7291666666666666,0.6666666666666666,0.6666666666666666,0.6875,0.6041666666666666
