45             12.356100            12.320371            12.370314            12.576852            12.322198            12.124487            12.334725            12.387894            12.211275            12.623542            12.334524            11.750308            11.649065            11.775744            11.741863            11.863511            11.769330            11.802250            11.880901            11.776121            11.763648            12.741704            12.614566            12.655234            12.504497            12.558897            12.699991            12.629750            12.876994            12.385570            12.536314            12.437368            12.568895            12.391670            12.498328            12.710022            12.451460
46             12.244357            12.377620            12.397221            12.496430            12.442051            12.326138            12.354072            12.346105            12.246673            12.395592            12.253270            11.582222            11.519614            11.979495            11.842801            11.986590            11.791750            11.745543            11.895932            11.642921            11.746185            12.697003            12.663817            12.651847            12.545189            12.721338            12.622454            12.652176            12.902929            12.467517            12.500147            12.180282            12.612381            12.456355            12.579575            12.703039            12.571465
47             12.235655            12.354654            12.371372            12.695884            12.392328            12.176458            12.415070            12.402176            12.182749            12.574893            12.297555            11.568726            11.597944            12.030224            11.843127            12.189682            11.738233            11.635850            11.998122            11.694100            11.759915            12.660608            12.625116            12.621976            12.634777            12.799436            12.674873            12.688728            12.985358            12.477946            12.445735            12.340333            12.786726            12.392987            12.416207            12.866960            12.638828
48             12.236472            12.400030            12.439420            12.556494            12.384104            12.248023            12.298253            12.281911            12.295278            12.434041            12.321437            11.378643            11.398345            11.998661            11.889721            12.169363            11.684841            11.851559            11.992111            11.630831            11.750259            12.625825            12.644248            12.710446            12.628511            12.703543            12.656393            12.846298            12.752807            12.473943            12.495940            12.353957            12.551134            12.447420            12.452515            12.553500            12.517177
49             12.227098            12.376315            12.470004            12.453909            12.460637            12.301669            12.317397            12.370739            12.299076            12.426301            12.327877            11.624678            11.584358            11.942050            11.831979            11.945039            11.792895            11.669335            11.914379            11.695062            11.698090            12.783553            12.802580            12.751314            12.514037            12.572014            12.559855            12.591790            12.775247            12.399305            12.554333            12.368649            12.584466            12.343327            12.701382            12.530543            12.451387
50             12.169657            12.382080            12.364343            12.496564            12.377339            12.293963            12.378993            12.488511            12.256146            12.439501            12.320728            11.617201            11.567498            12.014569            11.823064            12.180656            11.656589            11.679666            11.983952            11.666008            11.701125            12.743882            12.682929            12.711003            12.548018            12.635342            12.612363            12.596917            12.789111            12.414882            12.529229            12.360334            12.477825            12.347643            12.657712            12.472346            12.549771
51             12.280551            12.355626            12.364978            12.429022            12.324565            12.324666            12.330914            12.257429            12.379326            12.384560            12.331919            11.624318            11.506182            11.949391            11.822040            12.036982            11.803099            11.727458            11.926545            11.686508            11.802753            12.607533            12.646085            12.709777            12.612452            12.690409            12.690187            12.923207            12.845712            12.709769            12.481915            12.336886            12.433833            12.323304            12.501037            12.577815            12.525526
52             12.271307            12.339819            12.474237            12.418266            12.347827            12.197600            12.332962            12.268342            12.330419            12.432645            12.329072            11.613789            11.535761            11.960002            11.797662            12.062783            11.777666            11.628446            11.916999            11.674854            11.709084            12.757974            12.636695            12.636688            12.535976            12.751429            12.670660            12.673375            12.764169            12.412055            12.532728            12.314489            12.534916            12.351260            12.534373            12.485099            12.416848
53             12.291080            12.366215            12.440249            12.392399            12.343134            12.259014            12.310333            12.334071            12.292234            12.348570            12.395862            11.649461            11.522383            11.953067            11.800656            11.997151            11.749942            11.648297            11.932732            11.727654            11.740478            12.685879            12.653239            12.655887            12.517985            12.689416            12.815569            12.678388            12.758549            12.436294            12.540700            12.331764            12.512568            12.406063            12.618295            12.499280            12.494642
54             12.127763            12.361841            12.530335            12.645891            12.359188            12.169376            12.318339            12.321976            12.155014            12.635557            12.327265            11.531743            11.472303            12.089120            11.800252            12.133589            11.686684            11.563264            11.962040            11.701209            11.773375            12.695016            12.681499            12.717203            12.545508            12.765646            12.604043            12.595109            12.940969            12.446771            12.489734            12.293237            12.582795            12.390358            12.521437            12.638633            12.618206
55             12.192758            12.378571            12.434353            12.704330            12.452876            12.137843            12.294344            12.343725            12.203495            12.552021            12.317065            11.616836            11.522650            12.040594            11.803099            12.103155            11.671791            11.572920            11.894697            11.706675            11.752699            12.693388            12.651670            12.753401            12.529863            12.772205            12.598304            12.642134            12.850070            12.460101            12.494843            12.337720            12.504631            12.469328            12.458786            12.665343            12.611570
56             12.299272            12.297930            12.394269            12.471800            12.403486            12.323324            12.346504            12.277530            12.375795            12.370935            12.329781            11.681490            11.555262            11.959235            11.843451            12.156658            11.713220            11.664726            11.922726            11.714035            11.649682            12.720900            12.662214            12.669438            12.545602            12.713536            12.642313            12.676305            12.832582            12.417193            12.558226            12.391099            12.633635            12.339997            12.548857            12.527106            12.292471
57             12.334667            12.410787            12.452542            12.478700            12.349553            12.324447            12.343611            12.269766            12.276299            12.430812            12.372952            11.586703            11.573552            12.166663            11.794930            12.247810            11.683045            11.569402            11.966644            11.667585            11.631444            12.723603            12.635695            12.741924            12.431158            12.500095            12.559289            12.597026            12.776625            12.431530            12.507827            12.430269            12.588215            12.379862            12.570304            12.491350            12.570766
58             12.202412            12.345989            12.606339            12.465002            12.405361            12.233446            12.372439            12.351185            12.243888            12.527996            12.332269            11.561881            11.596302            12.320711            11.788381            12.552018            11.457857            11.407087            12.101169            11.584513            11.495068            12.678154            12.610164            12.748578            12.480093            12.579773            12.535707            12.610686            12.784760            12.422774            12.480316            12.365081            12.391350            12.346320            12.437417            12.611026            12.443095
59             12.244290            12.362839            12.521920            12.376447            12.364983            12.285414            12.362839            12.409618            12.264798            12.425543            12.346565            11.637580            11.592462            11.948678            11.786395            12.064496            11.730657            11.630457            11.931634            11.705524            11.747770            12.817949            12.586906            12.779897            12.676727            12.844416            12.583557            12.625025            12.778437            12.440304            12.603719            12.380395            12.366709            12.483831            12.581256            12.558426            12.505631
60             12.234321            12.361138            12.507001            12.493999            12.322443            12.192778            12.357519            12.311754            12.286506            12.450595            12.335935            11.533154            11.550351            12.242184            11.780792            12.356560            11.593228            11.563758            12.005660            11.623099            11.614698            12.624860            12.600470            12.541508            12.481902            12.890265            12.689076            12.748904            12.725447            12.518427            12.483962            12.445519            12.471023            12.290451            12.629187            12.475294            12.511565
61             12.238969            12.311156            12.356310            12.692137            12.435740            12.146504            12.351558            12.434355            12.277867            12.593988            12.344877            11.272254            11.361063            12.104471            11.727475            12.221143            11.595063            11.802242            11.886796            11.349129            11.665355            12.518608            12.508378            12.593576            12.510005            12.786826            12.589084            12.589321            13.242652            12.430012            12.444124            12.348228            12.752235            12.720146            12.523687            12.820536            12.445775
62             12.238863            12.354584            12.489554            12.650834            12.389301            12.136641            12.363114            12.306794            12.149318            12.565488            12.338972            11.690986            11.556524            12.017252            11.799325            12.079984            11.717491            11.694488            11.920054            11.664023            11.776259            12.652889            12.578444            12.656793            12.557273            12.667103            12.685307            12.669632            12.869252            12.472519            12.499561            12.330374            12.554866            12.494610            12.500939            12.670587            12.584356
63             12.299771            12.434692            12.460279            12.423263            12.363581            12.228087            12.349336            12.387567            12.314656            12.431610            12.334307            11.610745            11.509485            11.857684            11.768778            12.063358            11.701741            11.658056            12.006059            11.653135            11.835595            12.762427            12.677739            12.726431            12.524328            12.573325            12.558515            12.594590            12.796161            12.418523            12.504317            12.291480            12.507749            12.405523            12.553592            12.600425            12.540275
64             12.300810            12.345113            12.285619            12.446436            12.366792            12.321404            12.319594            12.323480            12.350763            12.418875            12.342280            11.612873            11.535924            11.954027            11.809081            12.121915            11.781744            11.666371            11.939077            11.654681            11.621041            12.760232            12.676809            12.752175            12.514478            12.589589            12.565123            12.572751            12.776968            12.418907            12.537115            12.390027            12.366161            12.332055            12.483031            12.576066            12.495320
65             12.266560            12.379492            12.462363            12.411571            12.401228            12.244869            12.341939            12.325015            12.307560            12.409669            12.385722            11.672905            11.628706            12.050145            11.786756            12.166417            11.663331            11.552135            11.937079            11.722781            11.704255            12.743534            12.699933            12.761783            12.424668            12.525866            12.579044            12.591561            12.776413            12.425051            12.561775            12.387840            12.520490            12.365230            12.470341            12.545196            12.424205
66             12.397158            12.444070            12.366919            12.452295            12.358026            12.214530            12.339358            12.353728            12.359396            12.409078            12.472169            11.689970            11.592081            11.985102            11.820133            12.087536            11.814476            11.743630            12.033851            11.700927            11.752013            12.732892            12.683069            12.670953            12.534635            12.671642            12.600392            12.635330            12.786319            12.407979            12.529937            12.369309            12.389264            12.349207            12.490872            12.519413            12.522114
67             12.260951            12.361734            12.572903            12.502770            12.355174            12.208872            12.300184            12.335005            12.278174            12.350897            12.439667            11.593683            11.556918            12.014502            11.808401            12.095274            11.790445            11.697151            11.924503            11.652947            11.658520            12.759763            12.718311            12.793915            12.432649            12.441742            12.447562            12.621826            12.770258            12.432728            12.532329            12.371192            12.486260            12.395805            12.597753            12.520507            12.448122
68             12.264844            12.428381            12.387710            12.465370            12.348553            12.393144            12.301199            12.287715            12.282059            12.462172            12.325285            11.544279            11.540203            12.202169            11.850465            12.432486            11.651869            11.649741            12.095703            11.567998            11.576482            12.738692            12.649312            12.742758            12.533275            12.599826            12.510252            12.600543            12.737114            12.430077            12.512460            12.242518            12.358499            12.412091            12.485932            12.386250            12.384377
69             12.354214            12.407093            12.501453            12.500850            12.369886            12.306242            12.342404            12.360881            12.294169            12.454912            12.361945            11.506739            11.461834            12.176941            11.762303            12.311623            11.578099            11.642954            12.035015            11.578099            11.622836            12.719856            12.630403            12.760135            12.483287            12.424357            12.550153            12.593826            12.836338            12.390882            12.444547            12.485101            12.430775            12.277715            12.428755            12.572682            12.615464
70             12.228506            12.392116            12.390360            12.507077            12.342703            12.223698            12.430431            12.281949            12.208502            12.471629            12.323501            11.508719            11.518483            12.076926            11.796222            12.187081            11.682193            11.772270            11.982599            11.622165            11.778403            12.712202            12.617489            12.698455            12.530830            12.550634            12.595592            12.626171            12.813956            12.464694            12.465341            12.330689            12.360348            12.392785            12.527478            12.545830            12.424384
71             12.311764            12.306731            12.426702            12.822345            12.323209            12.129041            12.392603            12.375104            12.207954            12.609567            12.349368            11.776645            11.593196            11.864584            11.633636            11.891345            11.823714            11.851059            11.844260            11.753555            11.799455            12.733827            12.529129            12.806119            12.513844            12.588383            12.560454            12.565680            12.976549            12.315808            12.543033            12.266706            12.730419            12.455927            12.475283            12.886264            12.591621
72             12.290515            12.308864            12.394912            12.867707            12.332545            12.187525            12.376860            12.303593            12.208214            12.586949            12.433660            11.702373            11.515459            11.899812            11.681705            11.855162            11.815496            11.851780            11.847547            11.749757            11.883240            12.758695            12.618355            12.639749            12.466333            12.613609            12.679184            12.801371            12.931838            12.337198            12.431088            12.136340            12.742564            12.380949            12.487399            12.884642            12.566009
73             12.347811            12.371140            12.394379            12.664149            12.334386            12.195560            12.392327            12.326268            12.267867            12.645524            12.429347            11.790545            11.587589            11.849707            11.747514            11.841167            11.808059            11.844018            11.915256            11.720287            11.916625            12.784740            12.631771            12.660137            12.567139            12.585735            12.560084            12.982067            12.966549            12.386839            12.505349            12.231659            12.674781            12.390836            12.441496            12.875509            12.615433
74             12.347750            12.343425            12.439438            12.813577            12.352372            12.139583            12.422464            12.508346            12.211850            12.543065            12.401136            11.809121            11.646115            11.824353            11.745952            11.765894            11.837866            11.835489            11.885489            11.860673            11.780699            12.801963            12.574326            12.665768            12.604915            12.625375            12.623526            12.765427            12.927417            12.429301            12.484576            12.185440            12.674067            12.516089            12.501050            12.850979            12.652310
75             12.323037            12.311227            12.341425            12.881147            12.367992            12.189985            12.420901            12.372297            12.220705            12.601605            12.380837            11.732203            11.559926            11.824247            11.690627            11.875429            11.835794            11.822799            11.932479            11.844407            11.789163            12.738920            12.606402            12.678243            12.560173            12.660378            12.695535            12.620062            13.091078            12.528812            12.467958            12.206023            12.838276            12.459595            12.451955            12.888738            12.476381
76             12.267248            12.458683            12.373766            12.808047            12.316386            12.111734            12.419208            12.381090            12.299574            12.591977            12.251006            11.712208            11.310798            12.026497            11.274472            12.068003            11.490748            11.886036            11.852332            11.346545            12.016000            12.735115            12.689788            12.652548            12.465941            12.677597            12.573954            12.651490            12.888459            12.419957            12.411063            12.112422            12.672785            12.418447            12.488063            12.786320            12.548861
77             12.266723            12.299071            12.473693            12.663841            12.450944            12.178158            12.341590            12.415333            12.220154            12.520096            12.386775            11.731427            11.615722            11.791011            11.781331            11.856617            11.876352            11.879225            11.876831            11.720282            11.784649            12.636824            12.681219            12.643999            12.499653            12.588361            12.530206            12.793189            12.904640            12.630248            12.480460            12.326878            12.583282            12.476674            12.480830            12.807999            12.491251
78             12.304301            12.326949            12.436117            12.680194            12.377794            12.241087            12.366457            12.349024            12.198702            12.550460            12.316538            11.743670            11.562645            11.888901            11.644000            11.846840            11.759779            11.892225            11.925150            11.628773            11.800329            12.691634            12.618783            12.657037            12.495835            12.654692            12.611836            12.621501            12.839560            12.433267            12.612064            12.386560            12.655048            12.449493            12.489993            12.763381            12.542215
79             12.251960            12.335188            12.467759            12.553778            12.395341            12.247509            12.298377            12.333177            12.172172            12.416765            12.344658            11.766683            11.567176            11.918111            11.739810            11.852802            11.824589            11.794509            11.914264            11.725490            11.774382            12.704366            12.644460            12.673688            12.483566            12.590763            12.579263            12.701268            12.758857            12.436495            12.537048            12.252246            12.473507            12.407540            12.588199            12.666284            12.558467
80             12.287290            12.357666            12.446084            12.445922            12.329495            12.238626            12.297910            12.315028            12.310234            12.470381            12.290899            11.552979            11.531432            12.220600            11.833011            12.258325            11.613573            11.546606            12.007490            11.633412            11.637239            12.605828            12.576491            12.559008            12.462149            12.957630            12.703786            13.019754            12.768862            12.530266            12.500545            12.400670            12.434824            12.401264            12.566555            12.527518            12.481902
81             12.282434            12.345026            12.539601            12.417762            12.373810            12.273005            12.315283            12.314057            12.329520            12.719326            12.314466            11.650601            11.556152            12.005179            11.830371            12.124352            11.764505            11.628945            11.922332            11.698663            11.719491            12.775246            12.635627            12.644570            12.574900            12.804092            12.843056            12.694119            12.658236            12.432541            12.509809            12.421013            12.495626            12.368178            12.541645            12.611862            12.539700
82             12.304247            12.364670            12.476457            12.504632            12.361491            12.215080            12.360494            12.313595            12.273748            12.559944            12.341812            11.492771            11.599875            12.221783            11.866903            12.442087            11.579016            11.644326            12.047606            11.536493            11.560930            12.705845            12.576428            12.585596            12.683683            12.851570            12.584072            12.568433            12.929237            12.431383            12.473224            12.373741            12.482114            12.448601            12.432921            12.728429            12.518282
83             12.259531            12.362908            12.425159            12.448191            12.385137            12.259708            12.339997            12.276749            12.317064            12.579141            12.305291            11.536762            11.598865            12.316543            11.824409            12.525288            11.464690            11.387834            12.012377            11.445194            11.606866            12.729874            12.590844            12.556314            12.666365            12.769134            12.616627            12.681429            12.833249            12.334359            12.486675            12.453408            12.509901            12.386769            12.629716            12.578289            12.498683
84             12.299837            12.377984            12.567686            12.446754            12.297159            12.280186            12.308000            12.318139            12.287825            12.492701            12.321710            11.682310            11.561650            12.031986            11.839195            12.183727            11.676378            11.628712            11.949140            11.667768            11.714824            12.627012            12.610307            12.611962            12.497500            12.908629            12.649550            12.920303            12.751268            12.490091            12.524885            12.383945            12.456006            12.354849            12.567363            12.484752            12.419550
85             12.303425            12.357174            12.383883            12.486303            12.437284            12.273232            12.372500            12.373019            12.337951            12.350415            12.324926            11.553710            11.513849            12.058243            11.795525            12.150923            11.760500            11.734423            11.942300            11.693583            11.713802            12.690493            12.563567            12.636986            12.607248            12.733816            12.706791            12.578678            12.790418            12.342324            12.506214            12.461097            12.232101            12.493846            12.506644            12.597391            12.603691
86             12.287113            12.382679            12.477791            12.507075            12.338538            12.301694            12.335503            12.354789            12.291468            12.384477            12.362267            11.615938            11.539562            12.023818            11.885802            12.126348            11.852210            11.704231            11.957629            11.666021            11.709327            12.612307            12.727613            12.669043            12.496167            12.728890            12.703152            12.672355            12.755802            12.401948            12.526857            12.356689            12.401557            12.352653            12.598184            12.514558            12.483394
87             12.310471            12.300892            12.424138            12.471352            12.314252            12.282384            12.361904            12.297408            12.320968            12.425964            12.352657            11.550646            11.566021            12.026585            11.811750            12.164712            11.744828            11.627142            11.970007            11.615801            11.639350            12.751833            12.657923            12.725442            12.511143            12.572558            12.578005            12.603267            12.775417            12.407988            12.550643            12.364481            12.434687            12.346406            12.521161            12.553150            12.566535
88             12.189174            12.371422            12.359934            12.415983            12.408676            12.260485            12.350907            12.331388            12.289669            12.407426            12.327763            11.500002            11.575577            12.360632            11.802612            12.478712            11.663194            11.757244            12.136842            11.380229            11.589553            12.694728            12.496425            12.681846            12.729398            12.727990            12.830423            12.672188            12.856115            12.410106            12.539957            12.376780            12.350033            12.488929            12.634347            12.523572            12.326333
89             12.213806            12.379545            12.529422            12.445468            12.352904            12.261701            12.389440            12.377399            12.395032            12.417841            12.364798            11.645649            11.588625            11.972126            11.776931            12.032240            11.731609            11.733830            11.951600            11.671819            11.751351            12.821898            12.657262            12.715558            12.536902            12.594483            12.587584            12.615067            12.771089            12.451406            12.544692            12.313715            12.492677            12.482295            12.536628            12.518964            12.597918
90             12.287299            12.310511            12.360599            12.466705            12.357820            12.226249            12.280421            12.315661            12.339381            12.395569            12.339770            11.576850            11.549694            12.090967            11.787079            12.148965            11.689556            11.694241            11.925710            11.647719            11.633894            12.846459            12.767170            12.669291            12.535899            12.661017            12.598420            12.616092            12.811869            12.444384            12.670537            12.324567            12.470310            12.438622            12.473123            12.462296            12.593646
91             12.248352            12.368689            12.439557            12.498531            12.384317            12.254909            12.289093            12.253792            12.349484            12.461271            12.286134            11.621524            11.544585            12.008371            11.754544            12.096799            11.671244            11.703106            11.905899            11.703106            11.690281            12.801146            12.649609            12.728571            12.559065            12.619233            12.601486            12.618907            12.773916            12.425435            12.498044            12.335422            12.489913            12.478795            12.421777            12.656081            12.373232
92             12.294316            12.382586            12.459225            12.429020            12.372760            12.229689            12.323177            12.378731            12.233271            12.420591            12.312330            11.717777            11.593027            11.878296            11.789425            11.980360            11.706580            11.696583            11.913772            11.691701            11.740040            12.748800            12.662309            12.737195            12.528652            12.613815            12.567777            12.608736            12.758364            12.415473            12.535763            12.344238            12.494745            12.322268            12.573078            12.531858            12.567033
93             12.354960            12.323122            12.372479            12.503839            12.343365            12.167346            12.303344            12.315894            12.303344            12.524709            12.317267            11.603987            11.620319            12.284777            11.761030            12.646969            11.450118            11.572800            12.086108            11.524483            11.509576            12.692437            12.729460            12.712134            12.424837            12.506800            12.545563            12.545529            12.766236            12.420086            12.509691            12.376835            12.450354            12.569345            12.517804            12.589239            12.422934
94             12.299019            12.399056            12.436328            12.443196            12.381171            12.224282            12.378506            12.324919            12.251474            12.417176            12.268648            11.550281            11.420319            12.128663            11.753345            12.285374            11.758592            11.574913            12.031519            11.696945            11.744455            12.741312            12.664275            12.763386            12.536082            12.521097            12.529913            12.582953            12.798662            12.416124            12.546402            12.352303            12.458558            12.458497            12.419479            12.438174            12.517970
95             12.231244            12.421122            12.470755            12.383593            12.465250            12.218049            12.321335            12.458706            12.317594            12.418475            12.345538            11.613686            11.606592            11.993087            11.806239            12.170266            11.712032            11.628873            11.947691            11.684146            11.714981            12.740202            12.793005            12.777756            12.355521            12.459278            12.404117            12.609470            12.802040            12.441492            12.549561            12.252957            12.601951            12.333377            12.616727            12.495803            12.367614
96             12.332530            12.410957            12.444238            12.407572            12.389529            12.256220            12.315932            12.396233            12.265903            12.276450            12.357003            11.603806            11.550269            12.065251            11.778779            12.167057            11.753730            11.665603            12.014853            11.756173            11.676516            12.794610            12.777085            12.765269            12.529603            12.518933            12.552343            12.575183            12.849337            12.419742            12.581852            12.376754            12.707102            12.414865            12.554851            12.494012            12.457384
97             12.251926            12.377482            12.368779            12.542306            12.351944            12.201511            12.339572            12.273359            12.235117            12.419038            12.325024            11.711602            11.600667            11.799176            11.746061            11.878639            11.751040            11.840011            11.869087            11.662393            11.792736            12.665874            12.648842            12.694730            12.464423            12.538991            12.531242            12.756236            13.004879            12.456341            12.468965            12.261250            12.702564            12.433704            12.389643            12.642270            12.617861
98             12.254223            12.402395            12.455909            12.569982            12.350983            12.253658            12.388365            12.350230            12.225335            12.512501            12.384234            11.724019            11.619711            11.781934            11.782543            11.872440            11.819736            11.817485            11.871529            11.756511            11.765777            12.667572            12.679855            12.815682            12.521268            12.618363            12.618044            12.430122            12.774707            12.379322            12.488924            12.249189            12.572255            12.449019            12.531424            12.691797            12.574928
99             12.305620            12.382405            12.482426            12.478061            12.369794            12.278249            12.400079            12.361469            12.254040            12.452050            12.296141            11.689193            11.656513            11.763012            11.672935            11.738336            11.813158            11.777131            11.903767            11.721237            11.759787            12.765458            12.666417            12.738583            12.557255            12.588614            12.512749            12.524005            12.757325            12.316528            12.447543            12.254691            12.495902            12.438005            12.547663            12.626796            12.613416
100            12.159815            12.342739            12.385752            12.590704            12.353801            12.268804            12.348037            12.323550            12.222241            12.516439            12.319762            11.713464            11.568713            11.788398            11.739509            11.868120            11.821536            11.839148            11.876331            11.704548            11.768637            12.682331            12.682981            12.702691            12.570945            12.704296            12.577897            12.628771            12.903954            12.400782            12.441275            12.260985            12.619407            12.411936            12.376046            12.776669            12.582493
101            12.229865            12.307432            12.416691            12.636881            12.395895            12.164896            12.320067            12.318379            12.251573            12.588811            12.372711            11.618698            11.559807            12.000949            11.827638            12.067398            11.743701            11.657281            11.941579            11.738271            11.731840            12.660823            12.671964            12.660695            12.582399            12.692612            12.610056            12.503193            12.859438            12.367710            12.430386            12.231382            12.466728            12.472588            12.427287            12.566270            12.632831
102            12.316690            12.344455            12.418937            12.577261            12.361621            12.231704            12.305369            12.387428            12.195365            12.507561            12.261997            11.623262            11.567783            11.990711            11.779091            12.113280            11.763628            11.632037            11.940958            11.684956            11.693644            12.604244            12.670145            12.680870            12.522929            12.846916            12.660526            12.675322            12.699926            12.480799            12.504971            12.345199            12.477766            12.495633            12.563205            12.622733            12.573195
