,HPA034631_SBA1_rep1,HPA000898_SBA1_rep1,HPA040323_SBA1_rep1,HPA059367_SBA1_rep1,HPA006360_SBA1_rep1,HPA072123_SBA1_rep1,HPA063011_SBA1_rep1,HPA070467_SBA1_rep1,HPA036898_SBA1_rep1,HPA041390_SBA1_rep1,HPA067758_SBA1_rep1,HPA001425_SBA2_rep1,HPA028487_SBA2_rep1,HPA022128_SBA2_rep1,HPA046579_SBA2_rep1,HPA035933_SBA2_rep1,HPA008241_SBA2_rep1,HPA028414_SBA2_rep1,HPA017380_SBA2_rep1,HPA008395_SBA2_rep1,HPA051694_SBA2_rep1,HPA011165_SBA3_rep1,HPA055478_SBA3_rep1,HPA044540_SBA3_rep1,HPA047151_SBA3_rep1,HPA044620_SBA3_rep1,HPA047248_SBA3_rep1,HPA055767_SBA3_rep1,HPA024575_SBA4_rep1,HPA001373_SBA4_rep1,HPA035029_SBA4_rep1,HPA004248_SBA4_rep1,HPA006983_SBA4_rep1,HPA041471_SBA4_rep1,HPA027735_SBA4_rep1,HPA014326_SBA4_rep1,HPA049320_SBA4_rep1
10,12.2651283765919,12.3521819331524,12.4940875107834,12.5522338484931,12.33476567023995,12.2192175968151,12.3599439113964,12.2802448661606,12.2367208470595,12.4440746278574,12.3333138667056,11.4931520209091,11.5550237274648,11.9837180638668,11.8243912797539,12.170279514654899,11.7169845718359,11.5770466882345,12.0074476363521,11.6270798218826,11.6530631924621,12.8472010720868,12.65461910973816,12.725938187712575,12.535287804122607,12.5590804601154,12.5181155416198,12.607993658516783,12.758227785600004,12.41892172650001,12.489136299400002,12.308144671799994,12.4616753083,12.43927151,12.524757699699995,12.47392099,12.483291956599999
11,12.2496179776504,12.3781643305549,12.4705430473525,12.6202774024759,12.363663057722242,12.3954059054679,12.3184015323933,12.4562243885855,12.2307170155552,12.48371911738964,12.4022424510593,11.505698665633,11.5185254279,12.0538284505771,11.7930698989537,12.187938609407162,11.7268338506484,11.6962025781052,12.002720681852,11.7378312537798,11.7139807772111,12.7382916298451,12.6029254363973,12.7246499694661,12.5125192895576,12.5302796076418,12.6479396135757,12.611194923566856,12.820616413100003,12.41079398,12.504029919699997,12.37255443,12.31608322,12.36288161,12.54845202,12.42634139,12.47641046
12,12.2554299910281,12.4861037606882,12.470357885029,12.4134679782259,12.381770133440343,12.3316481255105,12.3936595418012,12.3667402998881,12.3550386109992,12.403299134104557,12.3104419770621,11.6228483182443,11.55776852943,11.893928653933,11.8066952014309,11.9357915333954,11.7832485955873,11.5498142663385,11.8834875222619,11.6871633976526,11.7093801470396,12.755951278166219,12.699210934979243,12.702263555613133,12.535110738275337,12.6636201974052,12.585632405934257,12.62790993319606,12.759429039000002,12.398513711000003,12.553756313100003,12.383622884899994,12.46126604,12.28142319,12.6600935,12.48399538,12.42852388
13,12.24566158885,12.3336874617609,12.5218731429208,12.5177071175557,12.3679427414334,12.2365131587196,12.323714060619,12.3751461707135,12.2065062514479,12.4850647759094,12.383537658903,11.5273820764765,11.5531079399668,12.0362143211201,11.8308786841697,12.226079636586,11.6467809149073,11.5065518076766,11.9846713662822,11.6623192536062,11.6034797164576,12.7003701998599,12.6957007355539,12.697344792270421,12.529617582699471,12.6103933128591,12.7022169849132,12.65836199993092,12.780409892900009,12.441883021600006,12.486231212999998,12.394192698299998,12.31660531,12.4059447,12.46847996,12.46485303,12.38044981
14,12.2466384991912,12.3075885168157,12.3533083663449,12.4122787635796,12.4055754141226,12.3569264266352,12.2514308754882,12.290954751835,12.2900816226912,12.347584484286,12.3638588632976,11.5588568105465,11.4672182699107,12.0256192078301,11.8319091943348,12.100149724757499,11.6419804898023,11.7912695133089,11.9011769798174,11.6433337397327,11.8049187131728,12.6145315960134,12.6706419029109,12.6116985874373,12.5292910336018,12.7833129401198,12.600493686182,12.670147592363314,12.91794602,12.45502843,12.547986917200008,12.4223368,12.50646385,12.49336827,12.81568017,12.46910978,12.48883851
15,12.2741018883843,12.2889234016268,12.5296884185139,12.5913487507832,12.339913683352776,12.1897412450794,12.3075953135434,12.3724126567911,12.2777701741487,12.515834454568555,12.400050902768,11.7795911113643,11.5812877154453,11.8703430086108,11.7244287636012,11.836266296808056,11.8496212352203,11.793109352231,11.885721963557,11.7383862696899,11.7531503523805,12.7399960499247,12.6166017943219,12.7148028915232,12.4552675089785,12.5831038938002,12.6271453860512,12.9371780007841,12.79304877,12.415490003199995,12.39619608,12.171604,12.61689418,12.38830453,12.48609823,12.67790556,12.50200157
16,12.2870273869444,12.3513441691621,12.4887311674004,12.4733430303016,12.4268170672721,12.3020187957973,12.3239144897217,12.3590514849339,12.2332096006329,12.5397746011875,12.3487657281113,11.7473972789051,11.6388404709877,11.835875274307,11.6953695544767,11.7608300987291,11.7661738651482,11.7174689030044,11.8747054660842,11.6879392792741,11.7697271356092,12.7682751629923,12.6581553583731,12.7458083320677,12.4440747224088,12.5790147898011,12.5041532388532,12.6121181524406,12.85016352,12.388866859999998,12.486368646899997,12.319707288599998,12.55663604,12.41801535,12.54629019,12.64025555,12.46884437
17,12.2277035002862,12.3859400223126,12.4678340109773,12.5354310358224,12.35010584519,12.1987850347894,12.4007997102132,12.3135258799223,12.2609495022229,12.4411875802966,12.3410465149756,11.7250058239276,11.6499865403162,11.8341429183987,11.7018304618742,11.843924757236353,11.8673559306453,11.7192445659534,11.8971279354506,11.7444345893761,11.7744261734876,12.7400184321566,12.6448695116827,12.7181429188392,12.5367449800746,12.5632151587731,12.7046157344703,12.6292501162226,12.78751449,12.52321274,12.42827202,12.30153966,12.60339727,12.45013463,12.51666888,12.63891178,12.62883909
18,12.2866606140158,12.3482536671566,12.4619314141566,12.5234309700511,12.4604861143995,12.1787427332645,12.3037221393851,12.3629350299722,12.2770152625255,12.5481959242381,12.3233741103219,11.5654126087637,11.4438920518028,12.0781916691662,11.7839995862149,12.157300901085812,11.7034844273088,11.7759104488983,11.9096844972515,11.4819688126005,11.8112028608442,12.7497213030508,12.7034643764417,12.6021481473715,12.4506235177624,12.8355772001379,12.7800683980262,12.638633985457,12.8171901,12.41214711,12.46247443,12.34174867,12.56216791,12.68866426,12.51667927,12.60162892,12.53749067
19,12.2138661212463,12.4008583804255,12.547810951434,12.523674584715,12.352507067916,12.185467032074,12.3528507457536,12.391849535577,12.2408027818784,12.4611499259016,12.3097896552201,11.628411745116,11.5239360449417,11.9394465223616,11.7796100689674,12.01140423135344,11.8113343236677,11.5912444754143,11.8839628645057,11.6419275039894,11.72347139263,12.7534000477823,12.6268573792107,12.6838062471443,12.5086392676088,12.7388364908068,12.7225498631335,12.6282425035407,12.84221839,12.489552425300001,12.471240607499995,12.26428872,12.51828419,12.5161382,12.40227249,12.60857294,12.52537026
20,12.2872479796411,12.4504064747383,12.4350401242918,12.6706158350329,12.3632577848442,12.1742833541906,12.3068250534613,12.3862151753357,12.2264103334325,12.4985007707547,12.343958140551,11.4623572391317,11.5088063741243,11.9995925444882,11.8137227437066,12.144686056298871,11.648704730527,11.8917289757564,11.9671984288737,11.5789710245013,11.7795307702355,12.6379002307996,12.7060602180147,12.6594233468316,12.5283616387412,12.7427799024842,12.6106826059459,12.6504430864964,12.90676447,12.445901139600007,12.483730472499994,12.29236366,12.53193797,12.42105677,12.55198114,12.55915639,12.531705
21,12.2776614899098,12.3291185717787,12.4230897142058,12.6142588496322,12.4396751931128,12.1666948894472,12.2679299955887,12.3009147320936,12.2786310790293,12.4633514313174,12.2452981316683,11.548239607808,11.4365333400435,11.9690029036164,11.7985295452568,12.04559902421553,11.7419810058792,11.6461723546686,11.8547624929247,11.6868246271937,11.7387381477524,12.6967364090921,12.5436754068464,12.6788951275296,12.4389958417306,12.7393875303235,12.7560420803635,12.6634085641216,12.89941287,12.58554104,12.51145805,12.31136045,12.45430643,12.45182155,12.47441606,12.62305158,12.6285048
22,12.1861313326514,12.359206830358,12.3959912291437,12.6140097062907,12.381092811290246,12.2789323809765,12.338931481813,12.4119440110153,12.2384358139696,12.5542960619859,12.4300651478513,11.4615844022177,11.5312810174073,11.9998447191533,11.8047770138708,12.133374519085846,11.6716240385435,11.7196012762508,11.9669901984902,11.653748239908,11.7015617674471,12.6505246770493,12.6435683630643,12.8101729941608,12.7574735429169,12.7072027239645,12.7096400933437,12.673963841369607,12.913107910800006,12.487037782500005,12.486915656099995,12.3251010879,12.64626946,12.45732733,12.51090839,12.74464799,12.48409464
23,12.3211130830621,12.3659699071576,12.4234970529539,12.3810387905457,12.3657256447688,12.2363284726916,12.2896081919803,12.352970158294,12.2756836637851,12.391257507272309,12.37255034713,11.6945023478462,11.5418763617055,11.9058885216897,11.8423828160148,12.019922467974668,11.762963436995,11.6135714625426,11.8814799317494,11.7141337406317,11.7663711319049,12.7529361480097,12.5986228784242,12.66549657303287,12.552358771408478,12.752055172378,12.5344656044149,12.662958513592535,12.770308989899997,12.423264520699997,12.60596594,12.64400189,12.34299633,12.35581795,12.54157441,12.52341284,12.49411952
24,12.3274010642634,12.3681735645739,12.4976616552897,12.3747335505631,12.3903347294351,12.2649046265362,12.3324928934129,12.3788787927652,12.2853584132098,12.3761401442248,12.3345242586172,11.6281067046859,11.5953029511647,11.869532852607,11.7659964127198,11.99257503445599,11.8040802875749,11.6372094362922,11.871346164827,11.7280038818997,11.7462401130556,12.7501603481223,12.6756801967535,12.6879684423625,12.6139277768032,12.774741324373,12.607337819825577,12.633430591436557,12.771139680700005,12.409954805099996,12.6015046,12.393509070700004,12.52379292,12.33840758,12.64494484,12.51804894,12.46535956
25,12.2452086078256,12.3531849635979,12.4376864310561,12.4120203693904,12.3437360908806,12.3121375267075,12.3296101882563,12.2952107094152,12.2881134578651,12.3679142069133,12.351806415894,11.6571801823016,11.610192294263,11.9267636000416,11.7545980554826,11.9295660314237,11.7089733508602,11.5974671628734,11.8930538839263,11.7573590120029,11.7279735577707,12.8585924853945,12.667711001811993,12.718064510976935,12.541954377189068,12.6175917259643,12.585577520922827,12.6066274173293,12.76213108760001,12.398997150700001,12.553929136200003,12.3312399617,12.481615286000004,12.376844165399996,12.550522955599996,12.553630779200004,12.488605610900004
26,12.2732323890815,12.3913990304579,12.3950209485149,12.5064385452187,12.36922714877479,12.255640903819,12.3476323775935,12.2729146542453,12.2876603477672,12.4770213426132,12.2997530649835,11.6307955973085,11.6492532965816,12.0156156963747,11.7898839477025,12.0325236127661,11.7067835623944,11.6328986007234,11.9475674456746,11.7528095135941,11.7590427284397,12.7177753962392,12.643916606147457,12.700844878367459,12.542465813456126,12.5703852996687,12.61308471484682,12.65001200657046,12.799962242500003,12.407360453900004,12.497367077399996,12.39774908,12.54913191,12.40353147,12.42540094,12.44741288,12.4863506
27,12.2800429943729,12.3213294326194,12.415030923976,12.489042992965,12.4265019548368,12.2445548142645,12.3332352700525,12.3444091037935,12.2805414127278,12.337235724861,12.2477859204644,11.6529176100857,11.5938799931425,12.0665219233765,11.8067870334865,12.187840359660704,11.6456489339002,11.5980318898126,11.9369344569248,11.6308140732064,11.6911809503105,12.675132327163,12.662636608432,12.7145775868736,12.4702716967143,12.6866830649497,12.617848915542,12.686658508907021,12.66674531,12.447502440299997,12.522695757299996,12.43830852,12.43432228,12.25190542,12.5514685,12.55405885,12.41946302
28,12.2949473333015,12.3825645767738,12.3668138075651,12.4111396732464,12.3599262803301,12.2681629601776,12.3657637518288,12.3337898796756,12.2491851936028,12.4128024132836,12.3777444440788,11.7632670951309,11.624348861196,11.9490304033296,11.762480642901,11.966242756169661,11.7442812594796,11.6294999972895,11.8651996883327,11.7210254702037,11.7553845639793,12.7259400214709,12.6570116571251,12.5890260221173,12.5632255281656,12.7362910064572,12.6484931438481,12.647643585377136,12.7679116,12.399706689799995,12.64347516,12.32471175,12.50286164,12.29532638,12.58085774,12.55602699,12.45572325
29,12.303105487834,12.3695878789433,12.5971232871916,12.4075494231721,12.378231524735565,12.2611843682344,12.35454700801,12.441930696774,12.2875924120675,12.3424955449008,12.350340602544,11.6981915749208,11.6139157949044,11.9546206355782,11.818319566394,12.045110092688752,11.7271517131159,11.5923654682944,11.9048700832289,11.6960155007336,11.6890694842107,12.5727886364312,12.8022850362954,12.6112409726242,12.4793382278421,12.8266481900624,12.7567738936769,12.8178784639357,12.786357628400001,12.5360505,12.588791390399996,12.41651524,12.53647001,12.53300539,12.6037455,12.58157072,12.46629163
30,12.2864239648608,12.3743226775965,12.4572167375354,12.4101379943754,12.3524632694769,12.2473902504052,12.336994576102,12.3753625336157,12.3252074188276,12.3929274226584,12.295079904983,11.5351941097736,11.6120486413275,12.1756903321972,11.8331904435955,12.298745118060678,11.5932192542581,11.6214754517024,12.0142074404842,11.6380821107532,11.7245664399273,12.7194747895546,12.8361930934814,12.5863815444892,12.4861926968988,12.9676847898383,12.6357209084396,12.7931406356287,12.69307795,12.61930135,12.48950927,12.50678476,12.48572088,12.3666335,12.52558504,12.60846055,12.40099699
31,12.2519656482048,12.3982812376468,12.4178910998985,12.400664430673,12.332603121015602,12.240184346382,12.3149554799163,12.3156572834521,12.2995706255521,12.4172373585595,12.4031757559444,11.6071740884341,11.5692547343824,12.013094064621,11.8117435760856,12.120071326946425,11.7214642865864,11.5812384119992,11.9505005171507,11.7418787178437,11.7067499078724,12.6211809870493,12.7707311373141,12.6458152145151,12.5589675879946,13.0221744565954,12.6440883980904,12.8641798822692,12.6571646,12.481046600199996,12.534890523299998,12.29002424,12.39660531,12.3608579,12.61427963,12.67987169,12.4916697
32,12.1606426424186,12.2920703560619,12.3981132247206,12.6576604301303,12.4102123411996,12.1134262288179,12.2266614514039,12.3878567307425,12.1136522260209,12.5857249487145,12.2784903949349,11.5804374221707,11.521926451873,12.1017321983964,11.7815443032013,12.157282188258211,11.6338654781799,11.6670704333242,11.9379079328992,11.6011267041317,11.7883524391091,12.6749880092717,12.7395636539695,12.6791225875407,12.6633708797097,12.8754314731026,12.5431748293308,12.7182050230153,12.948114758000001,12.481439481200002,12.482688081099997,12.372230819499993,12.71503528,12.41760384,12.51796721,12.62694771,12.47797341
33,12.3117819610586,12.3915700882357,12.2804322744877,12.5474917500712,12.4258004230678,12.1832336397936,12.3775505396412,12.3560328787136,12.2133902293084,12.4825021730085,12.3394514401021,11.6129246327707,11.6092827256709,12.0452143203894,11.8055431529655,12.123233891463082,11.6573192910764,11.6614852147233,11.9117938307457,11.6915672502436,11.7454155272577,12.6787900042839,12.6754558746581,12.6908471143091,12.5433563574808,12.7843445691804,12.6398779912542,12.6309764291748,12.9149212164,12.439331738799996,12.55831916,12.371204158099994,12.70859348,12.41198952,12.44345645,12.68515657,12.50658795
34,12.2476058938202,12.5174294945474,12.3378281378426,12.5668966751716,12.408210036323077,12.1089171349862,12.517033803524,12.5294450668507,12.0980410277755,12.578872623457507,12.5768888126643,11.4401013995076,11.4807098263797,12.0939461892987,11.7292479223183,12.129975070833481,11.8074941179721,11.7256857175227,11.9351684466348,11.5912680831665,11.7539774878112,12.6202121655159,12.6676545761985,12.4997218782153,12.6526978180492,12.781970535937,12.6437492211443,12.5547163351404,13.07088928,12.4724415624,12.457458293800002,12.32077172,12.57602962,12.44321051,12.57757982,12.61564092,12.58086876
35,12.2496837573226,12.3760613637511,12.4975971813098,12.4108539286065,12.3475801826086,12.2410171275857,12.3504409102704,12.3182559508239,12.2984576094205,12.409881201902573,12.3435394426185,11.6393912642566,11.5771891779142,11.9867471605399,11.7323452721366,12.031697083698784,11.744054725904,11.6169159627132,11.9088601181645,11.6716105009176,11.7283425567471,12.8110500918302,12.6003579750478,12.5902884285374,12.5398032872919,12.7598856266207,12.6333224035332,12.5072325394354,12.7739468905,12.4152721146,12.51600736,12.37832314,12.37727,12.31895007,12.54840485,12.47955555,12.41470526
36,12.3047826303411,12.3747383347063,12.5391636331938,12.4924227425585,12.3828136895528,12.1835138616241,12.3406222820673,12.3463616384684,12.2447429390038,12.424738290709,12.3792299292625,11.5512688067422,11.5163804884656,12.1464857194391,12.2524284875187,12.1978982732841,11.6190413904707,11.5432352848675,11.9575634333031,11.621703107855,11.6943812994859,12.6017191985665,12.6458208030272,12.6285444795711,12.5031992062448,12.8846054466865,12.7340595512121,12.7373570536476,12.758199168599997,12.478626746200005,12.4877900251,12.381992473,12.37474033,12.34395596,12.76441889,12.46152925,12.46507219
37,12.311409719911,12.3190994176279,12.4251932977685,12.427440659235,12.4430010679491,12.2698456162961,12.3589104348247,12.3527398380782,12.3017356098489,12.4115611689668,12.3515887027304,11.6357489509285,11.5557409045519,11.8890417073319,11.7709265973199,12.011424701560118,11.8111892462052,11.6671863077985,11.8692289816569,11.7270815953052,11.7428934986484,12.601671385898,12.6228283706224,12.6314967868737,12.4118620458088,12.6987069550232,12.4827693190629,12.5444007244882,12.7822716719,12.406712110600001,12.48949329,12.43279515,12.36030831,12.36391823,12.47735784,12.49369766,12.44654984
38,12.2346255029197,12.3571606605719,12.4564967234196,12.4540356711958,12.3927369382256,12.2532726003418,12.3684627919169,12.2852170145084,12.2746458114847,12.3374620810404,12.3533738925045,11.5772553091521,11.5160387050944,12.3024492360644,11.8841282258776,12.406877587347545,11.5907802616312,11.6353776659842,12.1236467661219,11.5907802616312,11.6595211347927,12.8117337164662,12.6499024509113,12.5416177470549,12.5398834475149,12.8375856199806,12.5829193894355,12.7810073378968,12.71964394,12.463800659299999,12.5112926805,12.19394503,12.31886204,12.39957267,12.57672067,12.56110019,12.55120903
39,12.3059952465623,12.4276211332913,12.5124798146587,12.4923756654551,12.3415173959239,12.2870332140318,12.342583654031,12.331884846646,12.2791292116204,12.3607054536546,12.3576621211455,11.5798130139835,11.528422078344,11.9345795758081,11.8330422048703,12.033945546501121,11.793868744643,11.6260465425734,11.8996975573657,11.7381655452718,11.7656167170629,12.778620576209,12.6548817817336,12.6839898342641,12.5790285234063,12.7309950931734,12.672665546902,12.6827991963405,12.766033140700003,12.400484838099999,12.546978039200003,12.40296338,12.327402,12.39288206,12.49149741,12.50873552,12.43472909
40,12.2930408248804,12.4097828494391,12.4160727385547,12.4878365316699,12.5105772423463,12.2866804009055,12.3031660323309,12.3031660323309,12.1617677152142,12.6570421090768,12.3165689670295,11.6603789505601,11.5341173183078,12.1364387105501,11.8624286696102,12.1392527638414,11.7970219371432,11.6449717893869,11.9241445482284,11.5978444207537,11.7237237867717,12.7295682508442,12.7195826301418,12.786272944373,12.5819481102058,12.5473087097214,12.580715879869,12.4537763931844,12.78777773,12.440774828800002,12.503773264100003,12.360632882899997,12.47581988,12.51601012,12.66845608,12.47082395,12.39415505
41,12.2659716958599,12.3497032956301,12.4085333626141,12.4463604434104,12.388222798807,12.2765860537383,12.3220311121518,12.4012092271797,12.2636880162784,12.487958113239,12.3669374636379,11.5442932217486,11.5187112682087,12.0912709498369,11.8366508757733,12.194730507516,11.718853641958,11.5974241494947,11.977425707518,11.6559797753669,11.6411843182219,12.6920647673575,12.6725751489884,12.7182919991104,12.5197674992515,12.5132550976678,12.5036025813097,12.5377161240494,12.82052579,12.421748459100003,12.5087714757,12.370114071500005,12.39257395,12.2853925,12.58543025,12.55401907,12.44508841
42,12.3740871072745,12.3567463500566,12.3720390283106,12.5621640993881,12.349050228283316,12.3617537221938,12.3455791332348,12.5040541596809,12.3089438701504,12.454462089807805,12.3782817515374,11.5250661251305,11.544138287906,12.0322018593798,11.8544029867927,12.23273368967519,11.6710532475093,11.6479924187791,11.9871452610664,11.6675310010094,11.6893377287099,12.731048814625415,12.644902256532637,12.72909337697823,12.525165505666298,12.6122110101128,12.580040112742324,12.605585952711717,12.804817822600008,12.42351863110001,12.494190876999996,12.3690472689,12.4624873,12.36670367,12.43549664,12.47768597,12.49994672
43,12.2675454979547,12.4319633916952,12.4778317652034,12.6455436969096,12.2815085347921,12.1275720282739,12.368817691875,12.3520820163531,12.150457544683,12.5308217970789,12.3499474504025,11.7475467074319,11.629318202611,11.7697559351161,11.7785181134162,11.7609354666261,11.8398645419981,11.7668841216778,11.8671426925098,11.7344966187618,11.7274454778784,12.6482884153499,12.6684274504031,12.6983775695263,12.5113505446111,12.5531970960074,12.6496065163677,12.7012445133334,12.849983056299996,12.366492481299991,12.54354273,12.30999478,12.64461478,12.42324737,12.56727328,12.72698745,12.48534717
44,12.2718629652056,12.325944857597,12.4460979721624,12.6568942197249,12.3597263689392,12.1429483784992,12.3410512489344,12.2713713545911,12.2188505110869,12.551083610091707,12.3550789684554,11.7735060673506,11.5548509255413,11.8606202352702,11.7408177285817,11.888107111726226,11.8016570463539,11.8644872158651,11.9327880925148,11.6565652797132,11.8096246464331,12.5957322062522,12.6361217971708,12.6181820350122,12.6028736360007,12.5729351221512,12.5848105250846,12.4454338734812,12.90689695,12.423527313399994,12.552572,12.6066617,12.6404864,12.41854632,12.52823021,12.67537898,12.53341874
