mean_test_score,std_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
0.7124999999999999,0.07499999999999998,0.7916666666666666,0.625,0.7291666666666666,0.625,0.7916666666666666
0.7125,0.07614861201040442,0.8125,0.75,0.6875,0.5833333333333334,0.7291666666666666
0.6666666666666666,0.07682953714410737,0.7291666666666666,0.6875,0.7291666666666666,0.5208333333333334,0.6666666666666666
0.6958333333333333,0.06795627679291706,0.75,0.7291666666666666,0.7708333333333334,0.625,0.6041666666666666
0.7083333333333333,0.05432668671002206,0.75,0.6875,0.7916666666666666,0.6458333333333334,0.6666666666666666
0.7374999999999999,0.04677071733467428,0.75,0.6666666666666666,0.8125,0.7291666666666666,0.7291666666666666
0.7333333333333333,0.0664057393771218,0.7291666666666666,0.625,0.8333333333333334,0.7291666666666666,0.75
0.725,0.06897060565519521,0.7708333333333334,0.625,0.8125,0.75,0.6666666666666666
0.7083333333333333,0.06588078458684124,0.7291666666666666,0.6041666666666666,0.75,0.7916666666666666,0.6666666666666666
0.7083333333333334,0.05103103630798289,0.75,0.625,0.7083333333333334,0.7708333333333334,0.6875
0.7,0.04859126579037751,0.7708333333333334,0.625,0.6875,0.7291666666666666,0.6875
0.7208333333333333,0.058333333333333334,0.75,0.625,0.75,0.7916666666666666,0.6875
0.7,0.048591265790377515,0.6875,0.625,0.7708333333333334,0.7291666666666666,0.6875
0.7125,0.027638539919628335,0.7291666666666666,0.6666666666666666,0.75,0.7083333333333334,0.7083333333333334
0.7249999999999999,0.008333333333333304,0.7291666666666666,0.7083333333333334,0.7291666666666666,0.7291666666666666,0.7291666666666666
0.7416666666666667,0.02124591463996994,0.7083333333333334,0.7291666666666666,0.75,0.75,0.7708333333333334
0.7375,0.021245914639969943,0.7291666666666666,0.7083333333333334,0.75,0.7291666666666666,0.7708333333333334
0.7458333333333333,0.015590239111558117,0.7708333333333334,0.7291666666666666,0.75,0.75,0.7291666666666666
0.7708333333333334,0.02282177322938192,0.75,0.7708333333333334,0.8125,0.7708333333333334,0.75
0.7666666666666667,0.027638539919628342,0.75,0.7291666666666666,0.8125,0.7708333333333334,0.7708333333333334
0.7583333333333333,0.038640077064565424,0.7708333333333334,0.6875,0.7916666666666666,0.7916666666666666,0.75
0.7708333333333333,0.029462782549439483,0.7916666666666666,0.7291666666666666,0.8125,0.7708333333333334,0.75
0.7874999999999999,0.033333333333333354,0.7916666666666666,0.7291666666666666,0.8333333333333334,0.7916666666666666,0.7916666666666666
0.7833333333333333,0.02124591463996993,0.7916666666666666,0.75,0.8125,0.7916666666666666,0.7708333333333334
0.7541666666666667,0.042491829279939886,0.75,0.7291666666666666,0.8333333333333334,0.75,0.7083333333333334
0.7708333333333334,0.041666666666666664,0.7708333333333334,0.75,0.8333333333333334,0.7916666666666666,0.7083333333333334
0.7541666666666667,0.02429563289518876,0.7291666666666666,0.7291666666666666,0.7916666666666666,0.7708333333333334,0.75
0.7875,0.024295632895188747,0.8125,0.75,0.8125,0.7916666666666666,0.7708333333333334
0.7625,0.021245914639969943,0.7708333333333334,0.75,0.7916666666666666,0.7708333333333334,0.7291666666666666
0.7708333333333333,0.029462782549439487,0.8125,0.75,0.7916666666666666,0.7708333333333334,0.7291666666666666
0.7708333333333334,0.0348608344389198,0.7916666666666666,0.7708333333333334,0.8125,0.7708333333333334,0.7083333333333334
0.7791666666666667,0.031180478223116186,0.7708333333333334,0.7708333333333334,0.8125,0.8125,0.7291666666666666
0.775,0.02763853991962834,0.7708333333333334,0.7708333333333334,0.8125,0.7916666666666666,0.7291666666666666
0.7708333333333333,0.026352313834736487,0.7291666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.75
0.775,0.024295632895188747,0.7708333333333334,0.75,0.8125,0.7916666666666666,0.75
0.7625,0.016666666666666656,0.7708333333333334,0.75,0.75,0.7916666666666666,0.75
0.7666666666666666,0.024295632895188747,0.7916666666666666,0.75,0.7708333333333334,0.7916666666666666,0.7291666666666666
0.7499999999999999,0.022821773229381923,0.7291666666666666,0.75,0.75,0.7916666666666666,0.7291666666666666
0.7541666666666667,0.027638539919628315,0.75,0.75,0.7708333333333334,0.7916666666666666,0.7083333333333334
0.7541666666666667,0.04039733214513607,0.6875,0.7916666666666666,0.7708333333333334,0.7916666666666666,0.7291666666666666
0.7625,0.03632415786283893,0.7291666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7083333333333334
0.7458333333333333,0.024295632895188764,0.7291666666666666,0.7708333333333334,0.75,0.7708333333333334,0.7083333333333334
0.7625,0.028259708263021956,0.7291666666666666,0.7916666666666666,0.7916666666666666,0.7708333333333334,0.7291666666666666
0.7708333333333333,0.02282177322938192,0.7708333333333334,0.7916666666666666,0.7916666666666666,0.7708333333333334,0.7291666666666666
0.7583333333333333,0.04677071733467428,0.7708333333333334,0.7916666666666666,0.7916666666666666,0.7708333333333334,0.6666666666666666
0.7541666666666667,0.04639803635691686,0.75,0.7916666666666666,0.7916666666666666,0.7708333333333334,0.6666666666666666
0.7541666666666667,0.035843021946010946,0.75,0.7708333333333334,0.7916666666666666,0.7708333333333334,0.6875
0.7541666666666668,0.024295632895188754,0.75,0.7708333333333334,0.7708333333333334,0.7708333333333334,0.7083333333333334
0.7625000000000001,0.040824829046386304,0.7708333333333334,0.8125,0.7708333333333334,0.7708333333333334,0.6875
0.7625000000000001,0.040824829046386304,0.7708333333333334,0.8125,0.7708333333333334,0.7708333333333334,0.6875
0.7541666666666667,0.03333333333333335,0.7708333333333334,0.7708333333333334,0.7708333333333334,0.7708333333333334,0.6875
0.7708333333333334,0.06038073644245599,0.875,0.75,0.7708333333333334,0.7708333333333334,0.6875
0.7625000000000001,0.040824829046386304,0.8125,0.7708333333333334,0.7708333333333334,0.7708333333333334,0.6875
0.7708333333333334,0.04750730937913076,0.8333333333333334,0.7916666666666666,0.7708333333333334,0.7708333333333334,0.6875
0.7708333333333333,0.04750730937913076,0.8333333333333334,0.7708333333333334,0.7708333333333334,0.7916666666666666,0.6875
0.7750000000000001,0.046398036356916826,0.8541666666666666,0.7708333333333334,0.7708333333333334,0.7708333333333334,0.7083333333333334
0.7750000000000001,0.046398036356916826,0.8541666666666666,0.7708333333333334,0.7708333333333334,0.7708333333333334,0.7083333333333334
0.7750000000000001,0.04039733214513607,0.8333333333333334,0.7708333333333334,0.7916666666666666,0.7708333333333334,0.7083333333333334
0.7708333333333334,0.04750730937913076,0.8333333333333334,0.7708333333333334,0.7916666666666666,0.7708333333333334,0.6875
0.7708333333333334,0.041666666666666664,0.8333333333333334,0.75,0.7916666666666666,0.7708333333333334,0.7083333333333334
0.7750000000000001,0.05951190357119041,0.875,0.7708333333333334,0.7708333333333334,0.7708333333333334,0.6875
0.7583333333333334,0.040824829046386304,0.8125,0.75,0.7708333333333334,0.7708333333333334,0.6875
0.7666666666666667,0.04448782605013046,0.8333333333333334,0.7083333333333334,0.7916666666666666,0.7708333333333334,0.7291666666666666
0.7625000000000001,0.04289845892077918,0.8333333333333334,0.7291666666666666,0.7708333333333334,0.7708333333333334,0.7083333333333334
0.7583333333333334,0.04289845892077918,0.8333333333333334,0.7291666666666666,0.75,0.7708333333333334,0.7083333333333334
0.7625000000000001,0.040824829046386304,0.8333333333333334,0.75,0.75,0.7708333333333334,0.7083333333333334
0.7583333333333334,0.04677071733467428,0.8333333333333334,0.75,0.75,0.7708333333333334,0.6875
0.7625,0.03864007706456546,0.8333333333333334,0.7291666666666666,0.75,0.7708333333333334,0.7291666666666666
0.7625000000000001,0.040824829046386304,0.8333333333333334,0.75,0.75,0.7708333333333334,0.7083333333333334
0.7625,0.03864007706456546,0.8333333333333334,0.7291666666666666,0.75,0.7708333333333334,0.7291666666666666
0.7708333333333334,0.03486083443891984,0.8333333333333334,0.7708333333333334,0.75,0.7708333333333334,0.7291666666666666
0.775,0.033333333333333354,0.8333333333333334,0.7708333333333334,0.7708333333333334,0.7708333333333334,0.7291666666666666
0.7791666666666666,0.03385016001931652,0.8333333333333334,0.7708333333333334,0.7708333333333334,0.7916666666666666,0.7291666666666666
0.7791666666666666,0.03385016001931652,0.8333333333333334,0.7708333333333334,0.7708333333333334,0.7916666666666666,0.7291666666666666
0.775,0.02763853991962834,0.8125,0.7708333333333334,0.7708333333333334,0.7916666666666666,0.7291666666666666
0.7791666666666668,0.016666666666666653,0.8125,0.7708333333333334,0.7708333333333334,0.7708333333333334,0.7708333333333334
0.7791666666666667,0.02124591463996993,0.8125,0.7708333333333334,0.7708333333333334,0.7916666666666666,0.75
0.775,0.024295632895188747,0.8125,0.75,0.7708333333333334,0.7916666666666666,0.75
0.7625000000000001,0.010206207261596593,0.7708333333333334,0.75,0.7708333333333334,0.7708333333333334,0.75
0.7625000000000001,0.010206207261596593,0.7708333333333334,0.75,0.7708333333333334,0.7708333333333334,0.75
0.7666666666666667,0.015590239111558083,0.7916666666666666,0.75,0.7708333333333334,0.7708333333333334,0.75
0.7708333333333334,0.02282177322938192,0.8125,0.75,0.7708333333333334,0.7708333333333334,0.75
