mean_test_score,std_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
0.6458333333333333,0.08838834764831846,0.5833333333333334,0.6041666666666666,0.7708333333333334,0.7291666666666666,0.5416666666666666
0.6541666666666667,0.03864007706456545,0.625,0.6458333333333334,0.6875,0.7083333333333334,0.6041666666666666
0.6208333333333333,0.015590239111558117,0.6041666666666666,0.6041666666666666,0.6458333333333334,0.625,0.625
0.6125,0.06535161308899218,0.7083333333333334,0.5625,0.5208333333333334,0.6458333333333334,0.625
0.6041666666666667,0.05103103630798286,0.6666666666666666,0.5833333333333334,0.5208333333333334,0.6458333333333334,0.6041666666666666
0.5958333333333333,0.06795627679291703,0.6666666666666666,0.5208333333333334,0.5625,0.6875,0.5416666666666666
0.6291666666666667,0.0738335214444556,0.7291666666666666,0.5208333333333334,0.625,0.6875,0.5833333333333334
0.6166666666666666,0.0775044801572428,0.7291666666666666,0.5,0.6041666666666666,0.6666666666666666,0.5833333333333334
0.6000000000000001,0.06770032003863301,0.7083333333333334,0.5,0.5833333333333334,0.625,0.5833333333333334
0.6041666666666667,0.07095577652469331,0.6875,0.5208333333333334,0.625,0.6666666666666666,0.5208333333333334
0.6125,0.055277079839256664,0.6458333333333334,0.6041666666666666,0.6041666666666666,0.6875,0.5208333333333334
0.6291666666666667,0.059511903571190426,0.6666666666666666,0.5833333333333334,0.6458333333333334,0.7083333333333334,0.5416666666666666
0.6375,0.0503460248899774,0.7083333333333334,0.5625,0.6666666666666666,0.6458333333333334,0.6041666666666666
0.6166666666666666,0.06666666666666668,0.7291666666666666,0.5625,0.6041666666666666,0.6458333333333334,0.5416666666666666
0.625,0.0631906287004296,0.7083333333333334,0.5416666666666666,0.6041666666666666,0.6875,0.5833333333333334
0.6375000000000001,0.05204164998665331,0.7083333333333334,0.5833333333333334,0.625,0.6875,0.5833333333333334
0.6333333333333334,0.04677071733467428,0.6666666666666666,0.6041666666666666,0.6041666666666666,0.7083333333333334,0.5833333333333334
0.6541666666666667,0.044876373392787564,0.7083333333333334,0.625,0.6041666666666666,0.7083333333333334,0.625
0.6541666666666667,0.0485912657903775,0.6875,0.6458333333333334,0.6875,0.6875,0.5625
0.6458333333333333,0.04930066485916347,0.7083333333333334,0.625,0.6666666666666666,0.6666666666666666,0.5625
0.6541666666666666,0.058333333333333334,0.75,0.6041666666666666,0.6666666666666666,0.6666666666666666,0.5833333333333334
0.6708333333333334,0.0650854139658888,0.7708333333333334,0.625,0.6666666666666666,0.7083333333333334,0.5833333333333334
0.6875,0.0543266867100221,0.7708333333333334,0.6666666666666666,0.6875,0.7083333333333334,0.6041666666666666
0.6875,0.0574335364670426,0.75,0.6875,0.6458333333333334,0.75,0.6041666666666666
0.6875,0.04166666666666668,0.75,0.6875,0.6666666666666666,0.7083333333333334,0.625
0.6833333333333333,0.04823265376162596,0.75,0.6875,0.6666666666666666,0.7083333333333334,0.6041666666666666
0.6666666666666667,0.03952847075210476,0.7083333333333334,0.6666666666666666,0.6458333333333334,0.7083333333333334,0.6041666666666666
0.6791666666666667,0.036324157862838956,0.7083333333333334,0.7083333333333334,0.6458333333333334,0.7083333333333334,0.625
0.6625,0.05651941652604392,0.7083333333333334,0.7083333333333334,0.5833333333333334,0.7083333333333334,0.6041666666666666
0.6625000000000001,0.044487826050130456,0.6875,0.6875,0.5833333333333334,0.7083333333333334,0.6458333333333334
0.6749999999999999,0.056825757070774405,0.75,0.6666666666666666,0.625,0.7291666666666666,0.6041666666666666
0.6791666666666667,0.038640077064565424,0.7083333333333334,0.6875,0.6458333333333334,0.7291666666666666,0.625
0.6666666666666667,0.05103103630798286,0.7083333333333334,0.7291666666666666,0.6458333333333334,0.6666666666666666,0.5833333333333334
0.6791666666666667,0.050346024889977394,0.75,0.6875,0.6458333333333334,0.7083333333333334,0.6041666666666666
0.6791666666666666,0.04289845892077918,0.7291666666666666,0.6666666666666666,0.6875,0.7083333333333334,0.6041666666666666
0.6708333333333333,0.04249182927993987,0.7291666666666666,0.6458333333333334,0.6875,0.6875,0.6041666666666666
0.6458333333333333,0.01863389981249823,0.6666666666666666,0.625,0.6458333333333334,0.6666666666666666,0.625
0.6583333333333333,0.031180478223116186,0.6875,0.6458333333333334,0.6875,0.6666666666666666,0.6041666666666666
0.6625000000000001,0.03061862178478973,0.6875,0.6458333333333334,0.7083333333333334,0.6458333333333334,0.625
0.6625,0.027638539919628335,0.7083333333333334,0.6458333333333334,0.6666666666666666,0.6666666666666666,0.625
0.6583333333333333,0.03385016001931652,0.7083333333333334,0.6458333333333334,0.6666666666666666,0.6666666666666666,0.6041666666666666
0.6583333333333333,0.0408248290463863,0.7291666666666666,0.6458333333333334,0.6458333333333334,0.6666666666666666,0.6041666666666666
0.65,0.03061862178478974,0.7083333333333334,0.6458333333333334,0.625,0.6458333333333334,0.625
0.6624999999999999,0.04448782605013046,0.7291666666666666,0.6666666666666666,0.6875,0.625,0.6041666666666666
0.6833333333333333,0.04039733214513607,0.7291666666666666,0.6458333333333334,0.7083333333333334,0.7083333333333334,0.625
0.675,0.02825970826302196,0.7083333333333334,0.6666666666666666,0.6875,0.6875,0.625
0.6708333333333334,0.03061862178478973,0.6875,0.6458333333333334,0.6875,0.7083333333333334,0.625
0.6666666666666666,0.03227486121839516,0.6875,0.6666666666666666,0.6875,0.6875,0.6041666666666666
0.65,0.02763853991962834,0.6875,0.6458333333333334,0.6458333333333334,0.6666666666666666,0.6041666666666666
0.6458333333333333,0.037267799624996475,0.6666666666666666,0.625,0.6666666666666666,0.6875,0.5833333333333334
0.6541666666666666,0.03632415786283893,0.6875,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5833333333333334
0.6583333333333334,0.03385016001931651,0.6875,0.6458333333333334,0.7083333333333334,0.625,0.625
0.675,0.050346024889977366,0.7291666666666666,0.6666666666666666,0.7083333333333334,0.6875,0.5833333333333334
0.675,0.03864007706456546,0.7083333333333334,0.6666666666666666,0.7083333333333334,0.6875,0.6041666666666666
0.6625,0.03584302194601096,0.7083333333333334,0.6458333333333334,0.6666666666666666,0.6875,0.6041666666666666
0.6791666666666667,0.02825970826302195,0.7083333333333334,0.6458333333333334,0.7083333333333334,0.6875,0.6458333333333334
0.6666666666666667,0.02282177322938192,0.7083333333333334,0.6458333333333334,0.6666666666666666,0.6666666666666666,0.6458333333333334
0.6708333333333333,0.015590239111558081,0.6875,0.6875,0.6666666666666666,0.6666666666666666,0.6458333333333334
0.6708333333333333,0.03584302194601093,0.6666666666666666,0.6458333333333334,0.7291666666666666,0.6875,0.625
0.6875,0.02946278254943947,0.6875,0.6458333333333334,0.7291666666666666,0.7083333333333334,0.6666666666666666
0.675,0.016666666666666656,0.6875,0.6458333333333334,0.6875,0.6875,0.6666666666666666
0.6625,0.024295632895188747,0.6875,0.6458333333333334,0.6875,0.6666666666666666,0.625
0.6791666666666667,0.038640077064565424,0.7291666666666666,0.6458333333333334,0.6875,0.7083333333333334,0.625
0.675,0.03385016001931651,0.7083333333333334,0.6458333333333334,0.7083333333333334,0.6875,0.625
0.6708333333333334,0.05,0.7083333333333334,0.6458333333333334,0.7083333333333334,0.7083333333333334,0.5833333333333334
0.6833333333333333,0.033333333333333354,0.7083333333333334,0.6666666666666666,0.7083333333333334,0.7083333333333334,0.625
0.675,0.01666666666666666,0.6875,0.6666666666666666,0.6875,0.6875,0.6458333333333334
0.6833333333333333,0.02429563289518876,0.7083333333333334,0.6666666666666666,0.7083333333333334,0.6875,0.6458333333333334
0.6791666666666667,0.031180478223116197,0.7083333333333334,0.6666666666666666,0.6875,0.7083333333333334,0.625
0.6749999999999999,0.04289845892077918,0.7083333333333334,0.6666666666666666,0.7291666666666666,0.6666666666666666,0.6041666666666666
0.6708333333333333,0.038188130791298694,0.7083333333333334,0.6666666666666666,0.7083333333333334,0.6666666666666666,0.6041666666666666
0.6458333333333334,0.06588078458684123,0.7083333333333334,0.6458333333333334,0.6875,0.6666666666666666,0.5208333333333334
0.6583333333333333,0.05980291706003054,0.7083333333333334,0.6666666666666666,0.6875,0.6875,0.5416666666666666
0.6625,0.051706973524961904,0.7083333333333334,0.6666666666666666,0.6875,0.6875,0.5625
0.6666666666666666,0.03486083443891984,0.7083333333333334,0.6666666666666666,0.6875,0.6666666666666666,0.6041666666666666
0.6791666666666667,0.050346024889977366,0.7083333333333334,0.6875,0.7291666666666666,0.6875,0.5833333333333334
0.6791666666666666,0.040824829046386304,0.7291666666666666,0.6875,0.6875,0.6875,0.6041666666666666
0.6749999999999999,0.0338501600193165,0.7291666666666666,0.6875,0.6666666666666666,0.6666666666666666,0.625
0.6583333333333333,0.03385016001931652,0.7083333333333334,0.6666666666666666,0.6458333333333334,0.6666666666666666,0.6041666666666666
0.6625,0.027638539919628335,0.7083333333333334,0.6666666666666666,0.6458333333333334,0.6666666666666666,0.625
0.6625,0.042491829279939865,0.7083333333333334,0.6875,0.6666666666666666,0.6666666666666666,0.5833333333333334
0.6666666666666666,0.04750730937913073,0.7291666666666666,0.6875,0.6666666666666666,0.6666666666666666,0.5833333333333334
0.6666666666666666,0.04750730937913073,0.7291666666666666,0.6875,0.6666666666666666,0.6666666666666666,0.5833333333333334
0.6666666666666666,0.03952847075210474,0.7291666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6041666666666666
0.6708333333333333,0.03333333333333332,0.7291666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.625
0.6708333333333333,0.03333333333333332,0.7291666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.625
0.6749999999999999,0.0338501600193165,0.7291666666666666,0.6666666666666666,0.6875,0.6666666666666666,0.625
0.6791666666666667,0.03632415786283895,0.7291666666666666,0.6666666666666666,0.6666666666666666,0.7083333333333334,0.625
0.6791666666666666,0.04289845892077918,0.7291666666666666,0.6666666666666666,0.7083333333333334,0.6875,0.6041666666666666
0.6833333333333333,0.05170697352496189,0.7291666666666666,0.6875,0.7083333333333334,0.7083333333333334,0.5833333333333334
0.675,0.058333333333333334,0.7291666666666666,0.6875,0.6875,0.7083333333333334,0.5625
0.675,0.058333333333333334,0.7291666666666666,0.6875,0.6875,0.7083333333333334,0.5625
0.6833333333333332,0.04639803635691685,0.7291666666666666,0.6875,0.7291666666666666,0.6666666666666666,0.6041666666666666
0.6833333333333333,0.042491829279939886,0.7291666666666666,0.6875,0.7083333333333334,0.6875,0.6041666666666666
0.6791666666666666,0.04289845892077918,0.7291666666666666,0.6875,0.7083333333333334,0.6666666666666666,0.6041666666666666
0.6833333333333333,0.042491829279939886,0.7291666666666666,0.6875,0.7083333333333334,0.6875,0.6041666666666666
0.6833333333333333,0.042491829279939886,0.7291666666666666,0.6875,0.7083333333333334,0.6875,0.6041666666666666
0.6833333333333333,0.042491829279939886,0.7291666666666666,0.6875,0.7083333333333334,0.6875,0.6041666666666666
0.6833333333333333,0.042491829279939886,0.7291666666666666,0.6875,0.7083333333333334,0.6875,0.6041666666666666
0.6833333333333333,0.042491829279939886,0.7291666666666666,0.6875,0.7083333333333334,0.6875,0.6041666666666666
0.6749999999999999,0.040824829046386304,0.7291666666666666,0.6875,0.6666666666666666,0.6875,0.6041666666666666
0.6708333333333333,0.04039733214513608,0.7291666666666666,0.6666666666666666,0.6666666666666666,0.6875,0.6041666666666666
0.6708333333333333,0.04039733214513608,0.7291666666666666,0.6666666666666666,0.6666666666666666,0.6875,0.6041666666666666
0.6708333333333333,0.04823265376162592,0.7291666666666666,0.6666666666666666,0.6875,0.6875,0.5833333333333334
0.675,0.044876373392787536,0.7291666666666666,0.6458333333333334,0.6875,0.7083333333333334,0.6041666666666666
0.6833333333333333,0.035843021946010946,0.7291666666666666,0.6666666666666666,0.6875,0.7083333333333334,0.625
0.6708333333333333,0.04249182927993987,0.7291666666666666,0.6458333333333334,0.6875,0.6875,0.6041666666666666
0.6708333333333332,0.04039733214513608,0.7291666666666666,0.6666666666666666,0.6875,0.6666666666666666,0.6041666666666666
0.6666666666666666,0.041666666666666664,0.7291666666666666,0.6458333333333334,0.6875,0.6666666666666666,0.6041666666666666
0.6708333333333333,0.03584302194601093,0.7291666666666666,0.6458333333333334,0.6875,0.6666666666666666,0.625
0.675,0.05368374469468801,0.7291666666666666,0.6458333333333334,0.7083333333333334,0.7083333333333334,0.5833333333333334
0.675,0.044876373392787536,0.7291666666666666,0.6458333333333334,0.6875,0.7083333333333334,0.6041666666666666
0.6666666666666666,0.041666666666666664,0.7291666666666666,0.6458333333333334,0.6875,0.6666666666666666,0.6041666666666666
0.6625,0.04823265376162592,0.7291666666666666,0.6458333333333334,0.6875,0.6666666666666666,0.5833333333333334
0.675,0.03632415786283893,0.7291666666666666,0.6458333333333334,0.6875,0.6875,0.625
0.6666666666666667,0.03726779962499651,0.7083333333333334,0.6458333333333334,0.6875,0.6875,0.6041666666666666
0.6708333333333333,0.04249182927993987,0.7291666666666666,0.6458333333333334,0.6875,0.6875,0.6041666666666666
0.6708333333333333,0.04249182927993987,0.7291666666666666,0.6458333333333334,0.6875,0.6875,0.6041666666666666
0.6666666666666667,0.03726779962499651,0.7083333333333334,0.6458333333333334,0.6875,0.6875,0.6041666666666666
0.6666666666666667,0.03726779962499651,0.7083333333333334,0.6458333333333334,0.6875,0.6875,0.6041666666666666
0.6666666666666667,0.03726779962499651,0.7083333333333334,0.6458333333333334,0.6875,0.6875,0.6041666666666666
0.6666666666666667,0.03726779962499651,0.7083333333333334,0.6458333333333334,0.6875,0.6875,0.6041666666666666
0.6666666666666667,0.029462782549439483,0.7083333333333334,0.6458333333333334,0.6875,0.6666666666666666,0.625
0.675,0.03864007706456546,0.7083333333333334,0.6666666666666666,0.6875,0.7083333333333334,0.6041666666666666
0.6708333333333333,0.03584302194601097,0.7083333333333334,0.6666666666666666,0.6875,0.6875,0.6041666666666666
0.6708333333333333,0.03584302194601097,0.7083333333333334,0.6666666666666666,0.6875,0.6875,0.6041666666666666
0.675,0.02825970826302196,0.7083333333333334,0.6666666666666666,0.6875,0.6875,0.625
0.675,0.02825970826302196,0.7083333333333334,0.6666666666666666,0.6875,0.6875,0.625
0.675,0.02825970826302196,0.7083333333333334,0.6666666666666666,0.6875,0.6875,0.625
0.6791666666666667,0.031180478223116197,0.7083333333333334,0.6666666666666666,0.6875,0.7083333333333334,0.625
0.6791666666666667,0.031180478223116197,0.7083333333333334,0.6666666666666666,0.6875,0.7083333333333334,0.625
0.6791666666666667,0.031180478223116197,0.7083333333333334,0.6666666666666666,0.6875,0.7083333333333334,0.625
0.6791666666666667,0.031180478223116197,0.7083333333333334,0.6666666666666666,0.6875,0.7083333333333334,0.625
0.6791666666666667,0.031180478223116197,0.7083333333333334,0.6666666666666666,0.6875,0.7083333333333334,0.625
0.6791666666666667,0.031180478223116197,0.7083333333333334,0.6666666666666666,0.6875,0.7083333333333334,0.625
0.6625,0.04249182927993989,0.7083333333333334,0.6666666666666666,0.6041666666666666,0.7083333333333334,0.625
0.6666666666666666,0.03952847075210473,0.6875,0.6666666666666666,0.625,0.7291666666666666,0.625
0.6666666666666666,0.03952847075210473,0.6875,0.6666666666666666,0.625,0.7291666666666666,0.625
0.6666666666666666,0.03952847075210473,0.6875,0.6666666666666666,0.625,0.7291666666666666,0.625
0.6666666666666666,0.03952847075210473,0.6875,0.6666666666666666,0.625,0.7291666666666666,0.625
0.6666666666666666,0.03952847075210473,0.6875,0.6666666666666666,0.625,0.7291666666666666,0.625
0.6666666666666666,0.03952847075210473,0.6875,0.6666666666666666,0.625,0.7291666666666666,0.625
0.6666666666666666,0.03952847075210473,0.6875,0.6666666666666666,0.625,0.7291666666666666,0.625
0.6666666666666666,0.03952847075210473,0.6875,0.6666666666666666,0.625,0.7291666666666666,0.625
0.6666666666666666,0.03952847075210473,0.6875,0.6666666666666666,0.625,0.7291666666666666,0.625
0.6666666666666666,0.03952847075210473,0.6875,0.6666666666666666,0.625,0.7291666666666666,0.625
0.6666666666666666,0.03952847075210473,0.6875,0.6666666666666666,0.625,0.7291666666666666,0.625
0.6666666666666666,0.03952847075210473,0.6875,0.6666666666666666,0.625,0.7291666666666666,0.625
0.6666666666666666,0.03952847075210473,0.6875,0.6666666666666666,0.625,0.7291666666666666,0.625
0.6708333333333333,0.035843021946010925,0.6875,0.6666666666666666,0.625,0.7291666666666666,0.6458333333333334
0.6666666666666666,0.03952847075210473,0.6875,0.6666666666666666,0.625,0.7291666666666666,0.625
0.6666666666666666,0.04564354645876384,0.6875,0.6875,0.625,0.7291666666666666,0.6041666666666666
0.6666666666666666,0.04564354645876384,0.6875,0.6875,0.625,0.7291666666666666,0.6041666666666666
0.6625,0.05170697352496188,0.6875,0.6875,0.625,0.7291666666666666,0.5833333333333334
0.6625,0.05170697352496188,0.6875,0.6875,0.625,0.7291666666666666,0.5833333333333334
0.6625,0.048232653761625915,0.6875,0.6666666666666666,0.6458333333333334,0.7291666666666666,0.5833333333333334
0.6625,0.048232653761625915,0.6875,0.6666666666666666,0.6458333333333334,0.7291666666666666,0.5833333333333334
0.6625,0.048232653761625915,0.6875,0.6666666666666666,0.6458333333333334,0.7291666666666666,0.5833333333333334
0.6625,0.048232653761625915,0.6875,0.6666666666666666,0.6458333333333334,0.7291666666666666,0.5833333333333334
0.6625,0.048232653761625915,0.6875,0.6666666666666666,0.6458333333333334,0.7291666666666666,0.5833333333333334
0.6625,0.048232653761625915,0.6875,0.6666666666666666,0.6458333333333334,0.7291666666666666,0.5833333333333334
