Feature Name,Feature Rank,Was Selected,Feature Importance
HPA075201_SBA4_rep1,83,False,
HPA061383_SBA1_rep1,84,False,
HPA008126_SBA3_rep1,85,False,
HPA039785_SBA3_rep1,86,False,
HPA040264_SBA1_rep1,87,False,
HPA024006_SBA1_rep1,88,False,
HPA017957_SBA4_rep1,89,False,
HPA001522_SBA4_rep1,90,False,
HPA066055_SBA3_rep1,91,False,
HPA032081_SBA3_rep1,92,False,
HPA069609_SBA1_rep1,93,False,
HPA058481_SBA2_rep1,94,False,
HPA000905_SBA2_rep1,95,False,
HPA014272_SBA3_rep1,96,False,
HPA006660_SBA3_rep1,97,False,
HPA071263_SBA4_rep1,98,False,
HPA017917_SBA1_rep1,99,False,
HPA028997_SBA2_rep1,100,False,
HPA064801_SBA3_rep1,101,False,
HPA004177_SBA4_rep1,102,False,
HPA001425_SBA2_rep1,103,False,
HPA044540_SBA3_rep1,104,False,
HPA046972_SBA3_rep1,105,False,
HPA076843_SBA3_rep1,106,False,
HPA073918_SBA3_rep1,107,False,
HPA041487_SBA3_rep1,108,False,
HPA007494_SBA1_rep1,109,False,
HPA047213_SBA4_rep1,110,False,
HPA040323_SBA1_rep1,111,False,
HPA014295_SBA2_rep1,112,False,
HPA077819_SBA2_rep1,113,False,
HPA006965_SBA4_rep1,114,False,
HPA010638_SBA3_rep1,115,False,
HPA043368_SBA1_rep1,116,False,
HPA057596_SBA4_rep1,117,False,
HPA041884_SBA3_rep1,118,False,
HPA066899_SBA3_rep1,119,False,
HPA058603_SBA4_rep1,120,False,
HPA000685_SBA2_rep1,121,False,
HPA049627_SBA2_rep1,122,False,
HPA029270_SBA4_rep1,123,False,
HPA055202_SBA2_rep1,124,False,
HPA023739_SBA4_rep1,125,False,
HPA030505_SBA1_rep1,126,False,
HPA071013_SBA2_rep1,127,False,
HPA073138_SBA1_rep1,128,False,
HPA035863_SBA4_rep1,129,False,
HPA048982_SBA4_rep1,130,False,
HPA026810_SBA2_rep1,131,False,
HPA053928_SBA1_rep1,132,False,
HPA039325_SBA1_rep1,133,False,
HPA059859_SBA1_rep1,134,False,
HPA014245_SBA1_rep1,135,False,
HPA029944_SBA2_rep1,136,False,
HPA046419_SBA4_rep1,137,False,
HPA051620_SBA4_rep1,138,False,
HPA064978_SBA1_rep1,139,False,
HPA049793_SBA1_rep1,140,False,
HPA003901_SBA4_rep1,141,False,
HPA047839_SBA1_rep1,142,False,
HPA041222_SBA1_rep1,143,False,
HPA037645_SBA1_rep1,144,False,
HPA068399_SBA1_rep1,145,False,
HPA038097_SBA1_rep1,146,False,
HPA054862_SBA4_rep1,147,False,
HPA018297_SBA2_rep1,148,False,
HPA017916_SBA1_rep1,149,False,
HPA044186_SBA4_rep1,150,False,
HPA029635_SBA1_rep1,151,False,
HPA026322_SBA2_rep1,152,False,
HPA030868_SBA1_rep1,153,False,
HPA026430_SBA4_rep1,154,False,
HPA049320_SBA4_rep1,155,False,
HPA024299_SBA2_rep1,156,False,
HPA051856_SBA1_rep1,157,False,
HPA029480_SBA2_rep1,158,False,
HPA029698_SBA1_rep1,159,False,
HPA006554_SBA1_rep1,160,False,
HPA007305_SBA1_rep1,161,False,
HPA036898_SBA1_rep1,162,False,
HPA036107_SBA1_rep1,163,False,
HPA071456_SBA3_rep1,164,False,
HPA030491_SBA2_rep1,165,False,
HPA029058_SBA1_rep1,166,False,
HPA035982_SBA1_rep1,167,False,
HPA042131_SBA4_rep1,168,False,
HPA001610_SBA3_rep1,169,False,
HPA030929_SBA1_rep1,170,False,
HPA003221_SBA3_rep1,171,False,
HPA030420_SBA1_rep1,172,False,
HPA007556_SBA3_rep1,173,False,
HPA046964_SBA3_rep1,174,False,
HPA018304_SBA2_rep1,175,False,
HPA039291_SBA1_rep1,176,False,
HPA013616_SBA3_rep1,177,False,
HPA028587_SBA2_rep1,178,False,
HPA009025_SBA1_rep1,179,False,
HPA047881_SBA4_rep1,180,False,
HPA054959_SBA3_rep1,181,False,
HPA035241_SBA1_rep1,182,False,
HPA054787_SBA3_rep1,183,False,
HPA006949_SBA4_rep1,184,False,
HPA005537_SBA1_rep1,185,False,
HPA028971_SBA1_rep1,186,False,
HPA007041_SBA2_rep1,187,False,
HPA017287_SBA2_rep1,188,False,
HPA006872_SBA2_rep1,189,False,
HPA036302_SBA1_rep1,190,False,
HPA041086_SBA4_rep1,191,False,
HPA040692_SBA1_rep1,192,False,
HPA003412_SBA3_rep1,193,False,
HPA050069_SBA1_rep1,194,False,
HPA017254_SBA3_rep1,195,False,
HPA030278_SBA1_rep1,196,False,
HPA075088_SBA1_rep1,197,False,
HPA011165_SBA3_rep1,198,False,
HPA005992_SBA3_rep1,199,False,
HPA034607_SBA1_rep1,200,False,
HPA041426_SBA3_rep1,201,False,
HPA038515_SBA1_rep1,202,False,
HPA064231_SBA3_rep1,203,False,
HPA019136_SBA2_rep1,204,False,
HPA027806_SBA4_rep1,205,False,
HPA016607_SBA1_rep1,206,False,
HPA002266_SBA3_rep1,207,False,
HPA041602_SBA1_rep1,208,False,
HPA001538_SBA4_rep1,209,False,
HPA056108_SBA1_rep1,210,False,
HPA064736_SBA3_rep1,211,False,
HPA046428_SBA4_rep1,212,False,
HPA057021_SBA3_rep1,213,False,
HPA031966_SBA1_rep1,214,False,
HPA063369_SBA3_rep1,215,False,
HPA059667_SBA1_rep1,216,False,
HPA068012_SBA3_rep1,217,False,
HPA061424_SBA1_rep1,218,False,
HPA063737_SBA1_rep1,219,False,
HPA050884_SBA4_rep1,220,False,
HPA069945_SBA3_rep1,221,False,
HPA003628_SBA1_rep1,222,False,
HPA030899_SBA1_rep1,223,False,
HPA064954_SBA1_rep1,224,False,
HPA042303_SBA3_rep1,225,False,
HPA041994_SBA4_rep1,226,False,
HPA071177_SBA1_rep1,227,False,
HPA035981_SBA2_rep1,228,False,
HPA066229_SBA1_rep1,229,False,
HPA059515_SBA3_rep1,230,False,
HPA073310_SBA4_rep1,231,False,
HPA010919_SBA2_rep1,232,False,
HPA049231_SBA3_rep1,233,False,
HPA040797_SBA2_rep1,234,False,
HPA041183_SBA4_rep1,235,False,
HPA037603_SBA1_rep1,236,False,
HPA030689_SBA1_rep1,237,False,
HPA001328_SBA1_rep1,238,False,
HPA079244_SBA2_rep1,239,False,
HPA065983_SBA3_rep1,240,False,
HPA019829_SBA3_rep1,241,False,
HPA027366_SBA2_rep1,242,False,
HPA057036_SBA3_rep1,243,False,
HPA071883_SBA1_rep1,244,False,
HPA002832_SBA4_rep1,245,False,
HPA062683_SBA1_rep1,246,False,
HPA035147_SBA4_rep1,247,False,
HPA075911_SBA1_rep1,248,False,
HPA068625_SBA3_rep1,249,False,
HPA066795_SBA1_rep1,250,False,
HPA048459_SBA3_rep1,251,False,
HPA026441_SBA2_rep1,252,False,
HPA049292_SBA3_rep1,253,False,
HPA053905_SBA1_rep1,254,False,
HPA019367_SBA3_rep1,255,False,
HPA071067_SBA4_rep1,256,False,
HPA064033_SBA3_rep1,257,False,
HPA059806_SBA1_rep1,258,False,
HPA059704_SBA3_rep1,259,False,
HPA006198_SBA1_rep1,260,False,
HPA023977_SBA2_rep1,261,False,
HPA028185_SBA2_rep1,262,False,
HPA050392_SBA1_rep1,263,False,
HPA019654_SBA2_rep1,264,False,
HPA040052_SBA4_rep1,265,False,
HPA041542_SBA4_rep1,266,False,
HPA044582_SBA4_rep1,267,False,
HPA002990_SBA3_rep1,268,False,
HPA012047_SBA1_rep1,269,False,
HPA020518_SBA2_rep1,270,False,
HPA057792_SBA1_rep1,271,False,
HPA005724_SBA3_rep1,272,False,
HPA006360_SBA1_rep1,273,False,
HPA045702_SBA4_rep1,274,False,
HPA053140_SBA3_rep2,275,False,
HPA056838_SBA1_rep1,276,False,
HPA066095_SBA1_rep1,277,False,
HPA004182_SBA1_rep1,278,False,
HPA066898_SBA2_rep1,279,False,
HPA017959_SBA1_rep1,280,False,
HPA055490_SBA2_rep1,281,False,
HPA063793_SBA1_rep1,282,False,
HPA008395_SBA2_rep1,283,False,
HPA064946_SBA1_rep1,284,False,
HPA015584_SBA2_rep1,285,False,
HPA066703_SBA1_rep1,286,False,
HPA026809_SBA2_rep1,287,False,
HPA069327_SBA1_rep1,288,False,
HPA049550_SBA2_rep1,289,False,
HPA007119_SBA1_rep1,290,False,
HPA073827_SBA2_rep1,291,False,
HPA070841_SBA1_rep1,292,False,
HPA051694_SBA2_rep1,293,False,
HPA069474_SBA1_rep1,294,False,
HPA001671_SBA4_rep1,295,False,
Empty_SBA4_rep1,296,False,
HPA051256_SBA3_rep1,297,False,
HPA066218_SBA3_rep1,298,False,
HPA040591_SBA3_rep1,299,False,
HPA068951_SBA1_rep1,300,False,
HPA050998_SBA3_rep1,301,False,
HPA072123_SBA1_rep1,302,False,
HPA073213_SBA3_rep1,303,False,
HPA067760_SBA1_rep1,304,False,
HPA051895_SBA3_rep1,305,False,
HPA075175_SBA1_rep1,306,False,
HPA001914_SBA1_rep1,307,False,
HPA076029_SBA4_rep1,308,False,
HPA021230_SBA3_rep1,309,False,
HPA052621_SBA1_rep1,310,False,
HPA021337_SBA3_rep1,311,False,
HPA003941_SBA1_rep1,312,False,
HPA046960_SBA3_rep1,313,False,
HPA054811_SBA1_rep1,314,False,
HPA063169_SBA3_rep1,315,False,
HPA062890_SBA1_rep1,316,False,
HPA040652_SBA1_rep1,317,False,
HPA004794_SBA3_rep1,318,False,
HPA008786_SBA3_rep1,319,False,
HPA024661_SBA1_rep1,320,False,
HPA008422_SBA1_rep1,321,False,
HPA067430_SBA1_rep1,322,False,
HPA063142_SBA1_rep1,323,False,
HPA060030_SBA1_rep1,324,False,
HPA018795_SBA2_rep1,325,False,
HPA050843_SBA3_rep1,326,False,
HPA028414_SBA2_rep1,327,False,
HPA016564_SBA2_rep1,328,False,
HPA004890_SBA2_rep1,329,False,
HPA006493_SBA3_rep1,330,False,
HPA004749_SBA1_rep1,331,False,
HPA008425_SBA3_rep1,332,False,
HPA066836_SBA1_rep1,333,False,
HPA008001_SBA3_rep1,334,False,
HPA008918_SBA4_rep1,335,False,
HPA001410_SBA3_rep1,336,False,
HPA066302_SBA1_rep1,337,False,
HPA068925_SBA1_rep1,338,False,
HPA002803_SBA2_rep1,339,False,
HPA005823_SBA3_rep1,340,False,
HPA025967_SBA2_rep1,341,False,
HPA067249_SBA3_rep1,342,False,
HPA024470_SBA2_rep1,343,False,
HPA064640_SBA3_rep1,344,False,
HPA019522_SBA2_rep1,345,False,
HPA060707_SBA3_rep1,346,False,
HPA027144_SBA2_rep1,347,False,
HPA053194_SBA3_rep1,348,False,
HPA028549_SBA2_rep1,349,False,
HPA003280_SBA3_rep1,350,False,
HPA003909_SBA3_rep1,351,False,
HPA002981_SBA3_rep1,352,False,
HPA039227_SBA1_rep1,353,False,
HPA039695_SBA1_rep1,354,False,
HPA041524_SBA2_rep1,355,False,
HPA046431_SBA3_rep1,356,False,
HPA010631_SBA3_rep1,357,False,
HPA044090_SBA1_rep1,358,False,
HPA028827_SBA2_rep1,359,False,
HPA008455_SBA3_rep1,360,False,
HPA020952_SBA2_rep1,361,False,
HPA043343_SBA3_rep1,362,False,
HPA011029_SBA3_rep1,363,False,
HPA034749_SBA1_rep1,364,False,
HPA021407_SBA2_rep1,365,False,
HPA045409_SBA2_rep1,366,False,
HPA046135_SBA4_rep1,367,False,
HPA014326_SBA4_rep1,368,False,
HPA038241_SBA1_rep1,369,False,
HPA071467_SBA3_rep1,370,False,
HPA066235_SBA1_rep1,371,False,
HPA058123_SBA3_rep1,372,False,
HPA005835_SBA3_rep1,373,False,
HPA061223_SBA1_rep1,374,False,
HPA007667_SBA3_rep1,375,False,
HPA063247_SBA1_rep1,376,False,
HPA002925_SBA3_rep1,377,False,
HPA063202_SBA1_rep1,378,False,
HPA041551_SBA1_rep1,379,False,
HPA036298_SBA3_rep1,380,False,
HPA008130_SBA3_rep1,381,False,
HPA067889_SBA1_rep1,382,False,
HPA001844_SBA3_rep1,383,False,
HPA077243_SBA1_rep1,384,False,
HPA043766_SBA1_rep1,385,False,
HPA012692_SBA3_rep1,386,False,
HPA010739_SBA3_rep1,387,False,
HPA050811_SBA1_rep1,388,False,
HPA004732_SBA3_rep1,389,False,
HPA029207_SBA1_rep1,390,False,
HPA012113_SBA3_rep1,391,False,
HPA031162_SBA1_rep1,392,False,
HPA012016_SBA3_rep1,393,False,
HPA052799_SBA1_rep1,394,False,
HPA014246_SBA3_rep1,395,False,
HPA015601_SBA1_rep1,396,False,
HPA016754_SBA3_rep1,397,False,
HPA003223_SBA3_rep1,398,False,
HPA058058_SBA3_rep1,399,False,
HPA068364_SBA4_rep1,400,False,
HPA030631_SBA3_rep1,401,False,
HPA030443_SBA1_rep1,402,False,
HPA060740_SBA1_rep1,403,False,
HPA017172_SBA1_rep1,404,False,
HPA046710_SBA1_rep1,405,False,
HPA024554_SBA1_rep1,406,False,
HPA022853_SBA2_rep1,407,False,
HPA054562_SBA3_rep1,408,False,
HPA071472_SBA3_rep1,409,False,
HPA072674_SBA1_rep1,410,False,
HPA018493_SBA2_rep1,411,False,
HPA068496_SBA4_rep1,412,False,
HPA069976_SBA3_rep1,413,False,
HPA001765_SBA3_rep1,414,False,
HPA054909_SBA3_rep1,415,False,
HPA036082_SBA1_rep1,416,False,
HPA057757_SBA3_rep1,417,False,
HPA038484_SBA1_rep1,418,False,
HPA001308_SBA3_rep1,419,False,
HPA040066_SBA1_rep1,420,False,
HPA043475_SBA4_rep1,421,False,
HPA075782_SBA1_rep1,422,False,
HPA014479_SBA3_rep1,423,False,
HPA042455_SBA1_rep1,424,False,
HPA040147_SBA3_rep1,425,False,
HPA064734_SBA4_rep1,426,False,
HPA045218_SBA1_rep1,427,False,
HPA001508_SBA3_rep1,428,False,
HPA046739_SBA1_rep1,429,False,
HPA049855_SBA3_rep1,430,False,
HPA043780_SBA3_rep1,431,False,
HPA078841_SBA3_rep1,432,False,
HPA051369_SBA1_rep1,433,False,
Empty_SBA3_rep1,434,False,
HPA029752_SBA1_rep1,435,False,
HPA018990_SBA3_rep1,436,False,
HPA055938_SBA1_rep1,437,False,
HPA013566_SBA3_rep1,438,False,
HPA036287_SBA1_rep1,439,False,
HPA039365_SBA3_rep1,440,False,
HPA060756_SBA1_rep1,441,False,
HPA047979_SBA3_rep1,442,False,
HPA011138_SBA1_rep1,443,False,
HPA064163_SBA3_rep1,444,False,
HPA073447_SBA3_rep1,445,False,
HPA051805_SBA3_rep1,446,False,
HPA041755_SBA1_rep1,447,False,
HPA012949_SBA3_rep1,448,False,
HPA044750_SBA1_rep1,449,False,
HPA035939_SBA3_rep1,450,False,
HPA064293_SBA1_rep1,451,False,
HPA046370_SBA3_rep1,452,False,
HPA046846_SBA1_rep1,453,False,
HPA062736_SBA3_rep1,454,False,
HPA017864_SBA1_rep1,455,False,
HPA072450_SBA3_rep1,456,False,
HPA008315_SBA1_rep1,457,False,
HPA042441_SBA3_rep1,458,False,
HPA035675_SBA1_rep1,459,False,
HPA049838_SBA3_rep1,460,False,
HPA037646_SBA1_rep1,461,False,
HPA002815_SBA3_rep1,462,False,
HPA044572_SBA3_rep1,463,False,
HPA021939_SBA1_rep1,464,False,
HPA006666_SBA4_rep1,465,False,
HPA042953_SBA1_rep1,466,False,
HPA008880_SBA4_rep1,467,False,
HPA023542_SBA1_rep1,468,False,
HPA015109_SBA4_rep1,469,False,
HPA023739_SBA1_rep1,470,False,
HPA003157_SBA4_rep1,471,False,
HPA046930_SBA1_rep1,472,False,
HPA001888_SBA4_rep1,473,False,
HPA036074_SBA1_rep1,474,False,
HPA035615_SBA1_rep1,475,False,
HPA021760_SBA1_rep1,476,False,
HPA034544_SBA1_rep1,477,False,
HPA026481_SBA1_rep1,478,False,
HPA005554_SBA3_rep1,479,False,
HPA027806_SBA1_rep1,480,False,
HPA054359_SBA3_rep1,481,False,
HPA027873_SBA1_rep1,482,False,
HPA050678_SBA3_rep1,483,False,
HPA024190_SBA1_rep1,484,False,
HPA007637_SBA4_rep1,485,False,
HPA036405_SBA1_rep1,486,False,
HPA013159_SBA4_rep1,487,False,
HPA035802_SBA1_rep1,488,False,
HPA026918_SBA1_rep1,489,False,
HPA040809_SBA1_rep1,490,False,
HPA029957_SBA4_rep1,491,False,
HPA076029_SBA1_rep1,492,False,
HPA067450_SBA4_rep1,493,False,
HPA028420_SBA1_rep1,494,False,
HPA031069_SBA1_rep1,495,False,
HPA030401_SBA1_rep1,496,False,
HPA032047_SBA2_rep1,497,False,
HPA027806_SBA2_rep1,498,False,
HPA029237_SBA4_rep1,499,False,
HPA036336_SBA4_rep1,500,False,
HPA020433_SBA2_rep1,501,False,
HPA041061_SBA4_rep1,502,False,
HPA027301_SBA2_rep1,503,False,
HPA051979_SBA4_rep1,504,False,
HPA012542_SBA2_rep1,505,False,
HPA003049_SBA4_rep1,506,False,
HPA073028_SBA3_rep1,507,False,
HPA003925_SBA4_rep1,508,False,
HPA037429_SBA1_rep1,509,False,
HPA004252_SBA4_rep1,510,False,
HPA039464_SBA1_rep1,511,False,
HPA035434_SBA4_rep1,512,False,
HPA041082_SBA1_rep1,513,False,
HPA035715_SBA4_rep1,514,False,
HPA054825_SBA4_rep1,515,False,
HPA067809_SBA3_rep1,516,False,
HPA072225_SBA3_rep1,517,False,
HPA041598_SBA1_rep1,518,False,
HPA008853_SBA1_rep1,519,False,
HPA029718_SBA1_rep1,520,False,
HPA029853_SBA1_rep1,521,False,
HPA043598_SBA3_rep1,522,False,
HPA031060_SBA1_rep1,523,False,
HPA045794_SBA3_rep1,524,False,
HPA044107_SBA3_rep1,525,False,
HPA032022_SBA1_rep1,526,False,
HPA056385_SBA3_rep1,527,False,
HPA035301_SBA1_rep1,528,False,
HPA068464_SBA4_rep1,529,False,
HPA036325_SBA1_rep1,530,False,
HPA071026_SBA4_rep1,531,False,
HPA037539_SBA1_rep1,532,False,
HPA072575_SBA4_rep1,533,False,
HPA038283_SBA1_rep1,534,False,
HPA064300_SBA4_rep1,535,False,
HPA039480_SBA1_rep1,536,False,
HPA038059_SBA1_rep1,537,False,
HPA001474_SBA1_rep1,538,False,
HPA038315_SBA2_rep1,539,False,
HPA017899_SBA4_rep1,540,False,
HPA001804_SBA2_rep1,541,False,
HPA026307_SBA2_rep1,542,False,
HPA029145_SBA4_rep1,543,False,
HPA035832_SBA4_rep1,544,False,
HPA051132_SBA3_rep1,545,False,
HPA051290_SBA3_rep1,546,False,
HPA060532_SBA3_rep1,547,False,
HPA065978_SBA1_rep1,548,False,
HPA066857_SBA3_rep1,549,False,
HPA067873_SBA3_rep1,550,False,
HPA036287_SBA3_rep1,551,False,
HPA018479_SBA1_rep1,552,False,
HPA069094_SBA3_rep1,553,False,
HPA055778_SBA3_rep1,554,False,
HPA001909_SBA1_rep1,555,False,
HPA072754_SBA1_rep1,556,False,
HPA050917_SBA3_rep1,557,False,
HPA057776_SBA3_rep1,558,False,
HPA002891_SBA1_rep1,559,False,
HPA006313_SBA1_rep1,560,False,
HPA067971_SBA3_rep1,561,False,
HPA078003_SBA1_rep1,562,False,
HPA019885_SBA1_rep1,563,False,
HPA006293_SBA4_rep1,564,False,
HPA042991_SBA3_rep1,565,False,
HPA017430_SBA2_rep1,566,False,
HPA047151_SBA3_rep1,567,False,
HPA019467_SBA2_rep1,568,False,
HPA023238_SBA2_rep1,569,False,
HPA003901_SBA1_rep1,570,False,
HPA057179_SBA1_rep1,571,False,
HPA054719_SBA3_rep1,572,False,
HPA000635_SBA1_rep1,573,False,
